Chromosome,Start,gene_name,gene_id,Strand
chr3,132417501,DNAJC13,ENSG00000138246.17,+
chr3,132597269,ACKR4,ENSG00000129048.7,+
chr3,132654445,UBA5,ENSG00000081307.15,+
chr3,132659945,UBA5,ENSG00000081307.15,+
chr3,132660304,UBA5,ENSG00000081307.15,+
chr3,132660328,UBA5,ENSG00000081307.15,+
chr3,132660359,UBA5,ENSG00000081307.15,+
chr3,132660361,UBA5,ENSG00000081307.15,+
chr3,133038390,TMEM108,ENSG00000144868.14,+
chr3,133038401,TMEM108,ENSG00000144868.14,+
chr3,133124826,TMEM108,ENSG00000144868.14,+
chr3,133125072,TMEM108,ENSG00000144868.14,+
chr3,133400055,BFSP2,ENSG00000170819.5,+
chr3,133573685,CDV3,ENSG00000091527.17,+
chr3,133573975,CDV3,ENSG00000091527.17,+
chr3,133574433,CDV3,ENSG00000091527.17,+
chr3,133574456,CDV3,ENSG00000091527.17,+
chr3,133574637,CDV3,ENSG00000091527.17,+
chr3,133574647,CDV3,ENSG00000091527.17,+
chr3,133746392,TF,ENSG00000091513.16,+
chr3,133784022,SRPRB,ENSG00000144867.13,+
chr3,133805814,SRPRB,ENSG00000144867.13,+
chr3,134485698,CEP63,ENSG00000182923.20,+
chr3,134485720,CEP63,ENSG00000182923.20,+
chr3,134485742,CEP63,ENSG00000182923.20,+
chr3,134485753,CEP63,ENSG00000182923.20,+
chr3,134485758,CEP63,ENSG00000182923.20,+
chr3,134485790,CEP63,ENSG00000182923.20,+
chr3,134485806,CEP63,ENSG00000182923.20,+
chr3,134486003,CEP63,ENSG00000182923.20,+
chr3,134486021,CEP63,ENSG00000182923.20,+
chr3,134486023,CEP63,ENSG00000182923.20,+
chr3,134486036,CEP63,ENSG00000182923.20,+
chr3,134486044,CEP63,ENSG00000182923.20,+
chr3,134486049,CEP63,ENSG00000182923.20,+
chr3,134486054,CEP63,ENSG00000182923.20,+
chr3,134486056,CEP63,ENSG00000182923.20,+
chr3,134486106,CEP63,ENSG00000182923.20,+
chr3,134486109,CEP63,ENSG00000182923.20,+
chr3,134486172,CEP63,ENSG00000182923.20,+
chr3,134486175,CEP63,ENSG00000182923.20,+
chr3,134486188,CEP63,ENSG00000182923.20,+
chr3,134486194,CEP63,ENSG00000182923.20,+
chr3,134486204,CEP63,ENSG00000182923.20,+
chr3,134486210,CEP63,ENSG00000182923.20,+
chr3,134486220,CEP63,ENSG00000182923.20,+
chr3,134486225,CEP63,ENSG00000182923.20,+
chr3,134486226,CEP63,ENSG00000182923.20,+
chr3,134486253,CEP63,ENSG00000182923.20,+
chr3,134486270,CEP63,ENSG00000182923.20,+
chr3,134486451,CEP63,ENSG00000182923.20,+
chr3,134486457,CEP63,ENSG00000182923.20,+
chr3,134486517,CEP63,ENSG00000182923.20,+
chr3,134795259,EPHB1,ENSG00000154928.19,+
chr3,134795291,EPHB1,ENSG00000154928.19,+
chr3,135067531,EPHB1,ENSG00000154928.19,+
chr3,135965727,PPP2R3A,ENSG00000073711.11,+
chr3,135965743,PPP2R3A,ENSG00000073711.11,+
chr3,136022734,PPP2R3A,ENSG00000073711.11,+
chr3,136250339,PCCB,ENSG00000114054.14,+
chr3,136250354,PCCB,ENSG00000114054.14,+
chr3,136250357,PCCB,ENSG00000114054.14,+
chr3,136250358,PCCB,ENSG00000114054.14,+
chr3,136250374,PCCB,ENSG00000114054.14,+
chr3,136819083,SLC35G2,ENSG00000168917.9,+
chr3,136819125,SLC35G2,ENSG00000168917.9,+
chr3,136862207,NCK1,ENSG00000158092.7,+
chr3,136930469,NCK1,ENSG00000158092.7,+
chr3,136957982,IL20RB,ENSG00000174564.13,+
chr3,137764314,SOX14,ENSG00000168875.3,+
chr3,137998734,CLDN18,ENSG00000066405.13,+
chr3,138010164,CLDN18,ENSG00000066405.13,+
chr3,138187247,ARMC8,ENSG00000114098.18,+
chr3,138187266,ARMC8,ENSG00000114098.18,+
chr3,138187300,ARMC8,ENSG00000114098.18,+
chr3,138187341,ARMC8,ENSG00000114098.18,+
chr3,138187349,ARMC8,ENSG00000114098.18,+
chr3,138187516,ARMC8,ENSG00000114098.18,+
chr3,138187527,ARMC8,ENSG00000114098.18,+
chr3,138187528,ARMC8,ENSG00000114098.18,+
chr3,138187530,ARMC8,ENSG00000114098.18,+
chr3,138347647,MRAS,ENSG00000158186.13,+
chr3,138347696,MRAS,ENSG00000158186.13,+
chr3,138348578,MRAS,ENSG00000158186.13,+
chr3,138348665,MRAS,ENSG00000158186.13,+
chr3,138348849,MRAS,ENSG00000158186.13,+
chr3,138349261,MRAS,ENSG00000158186.13,+
chr3,138434615,ESYT3,ENSG00000158220.14,+
chr3,138434624,ESYT3,ENSG00000158220.14,+
chr3,138608608,FAIM,ENSG00000158234.13,+
chr3,138608770,FAIM,ENSG00000158234.13,+
chr3,138608850,FAIM,ENSG00000158234.13,+
chr3,138609071,FAIM,ENSG00000158234.13,+
chr3,138621209,FAIM,ENSG00000158234.13,+
chr3,138947216,FOXL2NB,ENSG00000206262.9,+
chr3,139005805,MRPS22,ENSG00000175110.14,+
chr3,139281605,MRPS22,ENSG00000175110.14,+
chr3,139281713,MRPS22,ENSG00000175110.14,+
chr3,139282589,MRPS22,ENSG00000175110.14,+
chr3,139344019,MRPS22,ENSG00000175110.14,+
chr3,139344026,MRPS22,ENSG00000175110.14,+
chr3,139344550,MRPS22,ENSG00000175110.14,+
chr3,139344564,MRPS22,ENSG00000175110.14,+
chr3,139935184,CLSTN2,ENSG00000158258.16,+
chr3,140678063,TRIM42,ENSG00000155890.4,+
chr3,140941829,SLC25A36,ENSG00000114120.14,+
chr3,140941835,SLC25A36,ENSG00000114120.14,+
chr3,140941886,SLC25A36,ENSG00000114120.14,+
chr3,140941900,SLC25A36,ENSG00000114120.14,+
chr3,141051346,SPSB4,ENSG00000175093.5,+
chr3,141231824,PXYLP1,ENSG00000155893.13,+
chr3,141231839,PXYLP1,ENSG00000155893.13,+
chr3,141231860,PXYLP1,ENSG00000155893.13,+
chr3,141262613,PXYLP1,ENSG00000155893.13,+
chr3,141272664,PXYLP1,ENSG00000155893.13,+
chr3,141368503,ZBTB38,ENSG00000177311.12,+
chr3,141387811,ZBTB38,ENSG00000177311.12,+
chr3,141392718,ZBTB38,ENSG00000177311.12,+
chr3,141426115,ZBTB38,ENSG00000177311.12,+
chr3,141487026,RASA2,ENSG00000155903.14,+
chr3,141738276,RNF7,ENSG00000114125.14,+
chr3,141738296,RNF7,ENSG00000114125.14,+
chr3,141738297,RNF7,ENSG00000114125.14,+
chr3,141738473,ENSG00000285558,ENSG00000285558.1,+
chr3,141763407,GRK7,ENSG00000114124.3,+
chr3,141778147,GRK7,ENSG00000114124.3,+
chr3,141876642,ATP1B3,ENSG00000069849.11,+
chr3,141876854,ATP1B3,ENSG00000069849.11,+
chr3,142596392,PLS1,ENSG00000120756.13,+
chr3,142623385,PLS1,ENSG00000120756.13,+
chr3,142656896,PLS1,ENSG00000120756.13,+
chr3,142724033,TRPC1,ENSG00000144935.17,+
chr3,142724168,TRPC1,ENSG00000144935.17,+
chr3,143001569,U2SURP,ENSG00000163714.18,+
chr3,143001620,U2SURP,ENSG00000163714.18,+
chr3,143119770,CHST2,ENSG00000175040.6,+
chr3,143971822,DIPK2A,ENSG00000181744.9,+
chr3,143973080,DIPK2A,ENSG00000181744.9,+
chr3,143973607,DIPK2A,ENSG00000181744.9,+
chr3,147409364,ZIC1,ENSG00000152977.10,+
chr3,148697783,AGTR1,ENSG00000144891.19,+
chr3,148697870,AGTR1,ENSG00000144891.19,+
chr3,148697902,AGTR1,ENSG00000144891.19,+
chr3,148697917,AGTR1,ENSG00000144891.19,+
chr3,148730099,AGTR1,ENSG00000144891.19,+
chr3,148730123,AGTR1,ENSG00000144891.19,+
chr3,148739797,AGTR1,ENSG00000144891.19,+
chr3,148791101,CPB1,ENSG00000153002.12,+
chr3,148827810,CPB1,ENSG00000153002.12,+
chr3,148865295,CPA3,ENSG00000163751.4,+
chr3,148991407,GYG1,ENSG00000163754.18,+
chr3,148991451,GYG1,ENSG00000163754.18,+
chr3,148991511,GYG1,ENSG00000163754.18,+
chr3,148991539,GYG1,ENSG00000163754.18,+
chr3,148991557,GYG1,ENSG00000163754.18,+
chr3,149129637,HPS3,ENSG00000163755.9,+
chr3,149474696,TM4SF4,ENSG00000169903.7,+
chr3,149812769,RNF13,ENSG00000082996.20,+
chr3,149813214,RNF13,ENSG00000082996.20,+
chr3,149872072,RNF13,ENSG00000082996.20,+
chr3,150408297,TSC22D2,ENSG00000196428.13,+
chr3,150546684,EIF2A,ENSG00000144895.12,+
chr3,150546786,EIF2A,ENSG00000144895.12,+
chr3,150546793,EIF2A,ENSG00000144895.12,+
chr3,150602874,SELENOT,ENSG00000198843.14,+
chr3,150603290,SELENOT,ENSG00000198843.14,+
chr3,150603320,SELENOT,ENSG00000198843.14,+
chr3,150603335,SELENOT,ENSG00000198843.14,+
chr3,151085663,MED12L,ENSG00000144893.13,+
chr3,151086393,MED12L,ENSG00000144893.13,+
chr3,151086677,MED12L,ENSG00000144893.13,+
chr3,151086888,MED12L,ENSG00000144893.13,+
chr3,151086893,MED12L,ENSG00000144893.13,+
chr3,151733926,AADACL2,ENSG00000197953.6,+
chr3,151814072,AADAC,ENSG00000114771.14,+
chr3,151814115,AADAC,ENSG00000114771.14,+
chr3,151873642,SUCNR1,ENSG00000198829.6,+
chr3,152268039,MBNL1,ENSG00000152601.18,+
chr3,152268467,MBNL1,ENSG00000152601.18,+
chr3,152268928,MBNL1,ENSG00000152601.18,+
chr3,152268946,MBNL1,ENSG00000152601.18,+
chr3,152299404,MBNL1,ENSG00000152601.18,+
chr3,152299682,MBNL1,ENSG00000152601.18,+
chr3,152300193,MBNL1,ENSG00000152601.18,+
chr3,152835130,P2RY1,ENSG00000169860.7,+
chr3,153162225,RAP2B,ENSG00000181467.5,+
chr3,154121002,ARHGEF26,ENSG00000114790.13,+
chr3,154121389,ARHGEF26,ENSG00000114790.13,+
chr3,154121415,ARHGEF26,ENSG00000114790.13,+
chr3,154121439,ARHGEF26,ENSG00000114790.13,+
chr3,155024123,MME,ENSG00000196549.13,+
chr3,155079671,MME,ENSG00000196549.13,+
chr3,155079855,MME,ENSG00000196549.13,+
chr3,155079931,MME,ENSG00000196549.13,+
chr3,155080020,MME,ENSG00000196549.13,+
chr3,155080093,MME,ENSG00000196549.13,+
chr3,155080110,MME,ENSG00000196549.13,+
chr3,155080318,MME,ENSG00000196549.13,+
chr3,155080963,MME,ENSG00000196549.13,+
chr3,155081343,MME,ENSG00000196549.13,+
chr3,155083524,MME,ENSG00000196549.13,+
chr3,155083943,MME,ENSG00000196549.13,+
chr3,155870649,GMPS,ENSG00000163655.16,+
chr3,156120577,KCNAB1,ENSG00000169282.18,+
chr3,156142961,KCNAB1,ENSG00000169282.18,+
chr3,156290986,KCNAB1,ENSG00000169282.18,+
chr3,156291036,KCNAB1,ENSG00000169282.18,+
chr3,156291907,KCNAB1,ENSG00000169282.18,+
chr3,156673234,TIPARP,ENSG00000163659.13,+
chr3,156674589,TIPARP,ENSG00000163659.13,+
chr3,156674844,TIPARP,ENSG00000163659.13,+
chr3,156676663,TIPARP,ENSG00000163659.13,+
chr3,156826299,LEKR1,ENSG00000197980.14,+
chr3,156826310,LEKR1,ENSG00000197980.14,+
chr3,156826313,LEKR1,ENSG00000197980.14,+
chr3,156826352,LEKR1,ENSG00000197980.14,+
chr3,156826358,LEKR1,ENSG00000197980.14,+
chr3,157436849,PTX3,ENSG00000163661.4,+
chr3,158105854,RSRC1,ENSG00000174891.14,+
chr3,158110051,RSRC1,ENSG00000174891.14,+
chr3,158110074,RSRC1,ENSG00000174891.14,+
chr3,158110076,RSRC1,ENSG00000174891.14,+
chr3,158110088,RSRC1,ENSG00000174891.14,+
chr3,158110105,RSRC1,ENSG00000174891.14,+
chr3,158110106,RSRC1,ENSG00000174891.14,+
chr3,158110386,RSRC1,ENSG00000174891.14,+
chr3,158571162,MLF1,ENSG00000178053.21,+
chr3,158571163,MLF1,ENSG00000178053.21,+
chr3,158571172,MLF1,ENSG00000178053.21,+
chr3,158571183,MLF1,ENSG00000178053.21,+
chr3,158571190,MLF1,ENSG00000178053.21,+
chr3,158571193,MLF1,ENSG00000178053.21,+
chr3,158571194,MLF1,ENSG00000178053.21,+
chr3,158571209,MLF1,ENSG00000178053.21,+
chr3,158571214,MLF1,ENSG00000178053.21,+
chr3,158571253,MLF1,ENSG00000178053.21,+
chr3,158571566,MLF1,ENSG00000178053.21,+
chr3,158644526,GFM1,ENSG00000168827.15,+
chr3,158644527,GFM1,ENSG00000168827.15,+
chr3,158644596,GFM1,ENSG00000168827.15,+
chr3,158801925,MFSD1,ENSG00000118855.21,+
chr3,158802053,MFSD1,ENSG00000118855.21,+
chr3,158802090,MFSD1,ENSG00000118855.21,+
chr3,159069263,IQCJ-SCHIP1,ENSG00000283154.3,+
chr3,159273243,IQCJ-SCHIP1,ENSG00000283154.3,+
chr3,159273754,IQCJ-SCHIP1,ENSG00000283154.3,+
chr3,159732374,IQCJ-SCHIP1,ENSG00000283154.3,+
chr3,159764001,IQCJ-SCHIP1,ENSG00000283154.3,+
chr3,159069318,IQCJ,ENSG00000214216.11,+
chr3,159069327,IQCJ,ENSG00000214216.11,+
chr3,159839860,SCHIP1,ENSG00000151967.18,+
chr3,159852938,SCHIP1,ENSG00000151967.18,+
chr3,159988834,IL12A,ENSG00000168811.8,+
chr3,159988953,IL12A,ENSG00000168811.8,+
chr3,160225421,C3orf80,ENSG00000180044.6,+
chr3,160399649,SMC4,ENSG00000113810.16,+
chr3,160399667,SMC4,ENSG00000113810.16,+
chr3,160400481,SMC4,ENSG00000113810.16,+
chr3,160677159,ARL14,ENSG00000179674.4,+
chr3,160755601,PPM1L,ENSG00000163590.14,+
chr3,160756230,PPM1L,ENSG00000163590.14,+
chr3,160842212,PPM1L,ENSG00000163590.14,+
chr3,160842226,PPM1L,ENSG00000163590.14,+
chr3,161221307,NMD3,ENSG00000169251.13,+
chr3,161221310,NMD3,ENSG00000169251.13,+
chr3,161221558,NMD3,ENSG00000169251.13,+
chr3,161496807,OTOL1,ENSG00000182447.4,+
chr3,167735720,SERPINI1,ENSG00000163536.13,+
chr3,167735722,SERPINI1,ENSG00000163536.13,+
chr3,169773395,MYNN,ENSG00000085274.16,+
chr3,169773426,MYNN,ENSG00000085274.16,+
chr3,169774264,MYNN,ENSG00000085274.16,+
chr3,169812869,LRRIQ4,ENSG00000188306.7,+
chr3,169813058,LRRIQ4,ENSG00000188306.7,+
chr3,169911571,SAMD7,ENSG00000187033.9,+
chr3,169966806,SEC62,ENSG00000008952.17,+
chr3,169966807,SEC62,ENSG00000008952.17,+
chr3,170037994,GPR160,ENSG00000173890.17,+
chr3,170222423,PRKCI,ENSG00000163558.13,+
chr3,170357341,SKIL,ENSG00000136603.15,+
chr3,170357714,SKIL,ENSG00000136603.15,+
chr3,170357733,SKIL,ENSG00000136603.15,+
chr3,170359622,SKIL,ENSG00000136603.15,+
chr3,170418867,CLDN11,ENSG00000013297.12,+
chr3,171843348,TMEM212,ENSG00000186329.9,+
chr3,171843383,TMEM212,ENSG00000186329.9,+
chr3,172039577,FNDC3B,ENSG00000075420.13,+
chr3,172039627,FNDC3B,ENSG00000075420.13,+
chr3,172040553,FNDC3B,ENSG00000075420.13,+
chr3,172040554,FNDC3B,ENSG00000075420.13,+
chr3,172046912,FNDC3B,ENSG00000075420.13,+
chr3,172750681,ECT2,ENSG00000114346.14,+
chr3,172750684,ECT2,ENSG00000114346.14,+
chr3,172750725,ECT2,ENSG00000114346.14,+
chr3,172754456,ECT2,ENSG00000114346.14,+
chr3,173397743,NLGN1,ENSG00000169760.18,+
chr3,173398447,NLGN1,ENSG00000169760.18,+
chr3,173584554,NLGN1,ENSG00000169760.18,+
chr3,173584919,NLGN1,ENSG00000169760.18,+
chr3,174859333,NAALADL2,ENSG00000177694.16,+
chr3,178536204,KCNMB2,ENSG00000197584.13,+
chr3,178536435,KCNMB2,ENSG00000197584.13,+
chr3,178558699,KCNMB2,ENSG00000197584.13,+
chr3,178807337,KCNMB2,ENSG00000197584.13,+
chr3,178419122,ENSG00000275163,ENSG00000275163.1,+
chr3,179148356,PIK3CA,ENSG00000121879.6,+
chr3,179148573,PIK3CA,ENSG00000121879.6,+
chr3,179323030,ZNF639,ENSG00000121864.10,+
chr3,179323762,ZNF639,ENSG00000121864.10,+
chr3,179327560,ZNF639,ENSG00000121864.10,+
chr3,179328293,ZNF639,ENSG00000121864.10,+
chr3,179347708,MFN1,ENSG00000171109.19,+
chr3,179348760,MFN1,ENSG00000171109.19,+
chr3,179562885,ACTL6A,ENSG00000136518.17,+
chr3,179562919,ACTL6A,ENSG00000136518.17,+
chr3,179562925,ACTL6A,ENSG00000136518.17,+
chr3,179604786,NDUFB5,ENSG00000136521.13,+
chr3,179604790,NDUFB5,ENSG00000136521.13,+
chr3,179604793,NDUFB5,ENSG00000136521.13,+
chr3,179604800,NDUFB5,ENSG00000136521.13,+
chr3,179604806,ENSG00000288698,ENSG00000288698.1,+
chr3,179653031,USP13,ENSG00000058056.10,+
chr3,179653039,USP13,ENSG00000058056.10,+
chr3,179653161,USP13,ENSG00000058056.10,+
chr3,179653692,USP13,ENSG00000058056.10,+
chr3,180602162,TTC14,ENSG00000163728.11,+
chr3,180602192,TTC14,ENSG00000163728.11,+
chr3,180602210,TTC14,ENSG00000163728.11,+
chr3,180912481,FXR1,ENSG00000114416.19,+
chr3,180912537,FXR1,ENSG00000114416.19,+
chr3,180912631,FXR1,ENSG00000114416.19,+
chr3,180912661,FXR1,ENSG00000114416.19,+
chr3,180912669,FXR1,ENSG00000114416.19,+
chr3,180912670,FXR1,ENSG00000114416.19,+
chr3,180912671,FXR1,ENSG00000114416.19,+
chr3,180915433,FXR1,ENSG00000114416.19,+
chr3,181711924,SOX2,ENSG00000181449.4,+
chr3,182793502,ATP11B,ENSG00000058063.16,+
chr3,182793503,ATP11B,ENSG00000058063.16,+
chr3,183253252,B3GNT5,ENSG00000176597.12,+
chr3,183253794,B3GNT5,ENSG00000176597.12,+
chr3,183265301,B3GNT5,ENSG00000176597.12,+
chr3,183635622,KLHL24,ENSG00000114796.16,+
chr3,183650356,KLHL24,ENSG00000114796.16,+
chr3,183697796,YEATS2,ENSG00000163872.16,+
chr3,184031543,HTR3D,ENSG00000186090.11,+
chr3,184031741,HTR3D,ENSG00000186090.11,+
chr3,184032830,HTR3D,ENSG00000186090.11,+
chr3,184035103,HTR3D,ENSG00000186090.11,+
chr3,184053046,HTR3C,ENSG00000178084.2,+
chr3,184097063,HTR3E,ENSG00000186038.9,+
chr3,184097529,HTR3E,ENSG00000186038.9,+
chr3,184100178,HTR3E,ENSG00000186038.9,+
chr3,184100372,HTR3E,ENSG00000186038.9,+
chr3,184135357,EIF2B5,ENSG00000145191.15,+
chr3,184135364,EIF2B5,ENSG00000145191.15,+
chr3,184135376,EIF2B5,ENSG00000145191.15,+
chr3,184155376,DVL3,ENSG00000161202.20,+
chr3,184155564,DVL3,ENSG00000161202.20,+
chr3,184174688,AP2M1,ENSG00000161203.14,+
chr3,184174796,AP2M1,ENSG00000161203.14,+
chr3,184174854,AP2M1,ENSG00000161203.14,+
chr3,184174881,AP2M1,ENSG00000161203.14,+
chr3,184174948,AP2M1,ENSG00000161203.14,+
chr3,184176777,AP2M1,ENSG00000161203.14,+
chr3,184186173,ABCF3,ENSG00000161204.12,+
chr3,184186198,ABCF3,ENSG00000161204.12,+
chr3,184229584,VWA5B2,ENSG00000145198.15,+
chr3,184230428,VWA5B2,ENSG00000145198.15,+
chr3,184233415,VWA5B2,ENSG00000145198.15,+
chr3,184249671,EEF1AKMT4,ENSG00000284753.2,+
chr3,184249694,EEF1AKMT4-ECE2,ENSG00000284917.1,+
chr3,184276010,ECE2,ENSG00000145194.19,+
chr3,184276021,ECE2,ENSG00000145194.19,+
chr3,184276034,ECE2,ENSG00000145194.19,+
chr3,184299240,PSMD2,ENSG00000175166.17,+
chr3,184300580,PSMD2,ENSG00000175166.17,+
chr3,184314494,EIF4G1,ENSG00000114867.22,+
chr3,184314501,EIF4G1,ENSG00000114867.22,+
chr3,184314541,EIF4G1,ENSG00000114867.22,+
chr3,184314566,EIF4G1,ENSG00000114867.22,+
chr3,184314605,EIF4G1,ENSG00000114867.22,+
chr3,184315163,EIF4G1,ENSG00000114867.22,+
chr3,184315165,EIF4G1,ENSG00000114867.22,+
chr3,184315407,EIF4G1,ENSG00000114867.22,+
chr3,184316191,EIF4G1,ENSG00000114867.22,+
chr3,184319756,EIF4G1,ENSG00000114867.22,+
chr3,184320312,EIF4G1,ENSG00000114867.22,+
chr3,184335925,FAM131A,ENSG00000175182.15,+
chr3,184335928,FAM131A,ENSG00000175182.15,+
chr3,184335936,FAM131A,ENSG00000175182.15,+
chr3,184337204,FAM131A,ENSG00000175182.15,+
chr3,184337599,FAM131A,ENSG00000175182.15,+
chr3,184338828,FAM131A,ENSG00000175182.15,+
chr3,184340469,FAM131A,ENSG00000175182.15,+
chr3,184361709,POLR2H,ENSG00000163882.10,+
chr3,184361788,POLR2H,ENSG00000163882.10,+
chr3,184363001,POLR2H,ENSG00000163882.10,+
chr3,184363360,POLR2H,ENSG00000163882.10,+
chr3,184363402,POLR2H,ENSG00000163882.10,+
chr3,184363433,POLR2H,ENSG00000163882.10,+
chr3,184380053,CHRD,ENSG00000090539.16,+
chr3,184380206,CHRD,ENSG00000090539.16,+
chr3,184380318,CHRD,ENSG00000090539.16,+
chr3,184561784,EPHB3,ENSG00000182580.3,+
chr3,184812142,VPS8,ENSG00000156931.16,+
chr3,184812165,VPS8,ENSG00000156931.16,+
chr3,184812170,VPS8,ENSG00000156931.16,+
chr3,184812182,VPS8,ENSG00000156931.16,+
chr3,184824544,VPS8,ENSG00000156931.16,+
chr3,184824632,VPS8,ENSG00000156931.16,+
chr3,185282940,MAP3K13,ENSG00000073803.14,+
chr3,185282952,MAP3K13,ENSG00000073803.14,+
chr3,185282976,MAP3K13,ENSG00000073803.14,+
chr3,185283025,MAP3K13,ENSG00000073803.14,+
chr3,185285392,MAP3K13,ENSG00000073803.14,+
chr3,185328894,MAP3K13,ENSG00000073803.14,+
chr3,185363135,MAP3K13,ENSG00000073803.14,+
chr3,185586294,SENP2,ENSG00000163904.13,+
chr3,186567402,DNAJB11,ENSG00000090520.12,+
chr3,186570719,DNAJB11,ENSG00000090520.12,+
chr3,186581994,ENSG00000283149,ENSG00000283149.1,+
chr3,186613059,AHSG,ENSG00000145192.13,+
chr3,186613065,AHSG,ENSG00000145192.13,+
chr3,186635968,FETUB,ENSG00000090512.12,+
chr3,186640359,FETUB,ENSG00000090512.12,+
chr3,186640398,FETUB,ENSG00000090512.12,+
chr3,186640458,FETUB,ENSG00000090512.12,+
chr3,186666013,HRG,ENSG00000113905.5,+
chr3,186717347,KNG1,ENSG00000113889.14,+
chr3,186717358,KNG1,ENSG00000113889.14,+
chr3,186783576,EIF4A2,ENSG00000156976.17,+
chr3,186842703,ADIPOQ,ENSG00000181092.10,+
chr3,186842709,ADIPOQ,ENSG00000181092.10,+
chr3,186930525,ST6GAL1,ENSG00000073849.16,+
chr3,186930771,ST6GAL1,ENSG00000073849.16,+
chr3,187021855,ST6GAL1,ENSG00000073849.16,+
chr3,187197485,RTP1,ENSG00000175077.6,+
chr3,187368384,RTP4,ENSG00000136514.3,+
chr3,187743685,ENSG00000285938,ENSG00000285938.1,+
chr3,188153283,LPP,ENSG00000145012.15,+
chr3,188153897,LPP,ENSG00000145012.15,+
chr3,188154156,LPP,ENSG00000145012.15,+
chr3,188212640,LPP,ENSG00000145012.15,+
chr3,188212932,LPP,ENSG00000145012.15,+
chr3,188947213,TPRG1,ENSG00000188001.10,+
chr3,189171970,TPRG1,ENSG00000188001.10,+
chr3,189631388,TP63,ENSG00000073282.14,+
chr3,189631487,TP63,ENSG00000073282.14,+
chr3,189631515,TP63,ENSG00000073282.14,+
chr3,189789658,TP63,ENSG00000073282.14,+
chr3,189789800,TP63,ENSG00000073282.14,+
chr3,190388119,CLDN16,ENSG00000113946.4,+
chr3,190388162,CLDN16,ENSG00000113946.4,+
chr3,190514050,IL1RAP,ENSG00000196083.11,+
chr3,190514058,IL1RAP,ENSG00000196083.11,+
chr3,190514084,IL1RAP,ENSG00000196083.11,+
chr3,190514097,IL1RAP,ENSG00000196083.11,+
chr3,190514101,IL1RAP,ENSG00000196083.11,+
chr3,191199240,OSTN,ENSG00000188729.7,+
chr3,191329084,CCDC50,ENSG00000152492.15,+
chr3,191329393,CCDC50,ENSG00000152492.15,+
chr3,191461162,PYDC2,ENSG00000253548.1,+
chr3,193241127,PLAAT1,ENSG00000127252.7,+
chr3,193241221,PLAAT1,ENSG00000127252.7,+
chr3,193593143,OPA1,ENSG00000198836.11,+
chr3,193593185,OPA1,ENSG00000198836.11,+
chr3,193593207,OPA1,ENSG00000198836.11,+
chr3,193593219,OPA1,ENSG00000198836.11,+
chr3,193593227,OPA1,ENSG00000198836.11,+
chr3,193593246,OPA1,ENSG00000198836.11,+
chr3,193593279,OPA1,ENSG00000198836.11,+
chr3,193593286,OPA1,ENSG00000198836.11,+
chr3,194136147,HES1,ENSG00000114315.4,+
chr3,194685882,FAM43A,ENSG00000185112.6,+
chr3,195720883,MUC20,ENSG00000176945.18,+
chr3,195720977,MUC20,ENSG00000176945.18,+
chr3,195724226,MUC20,ENSG00000176945.18,+
chr3,196216533,SLC51A,ENSG00000163959.10,+
chr3,196568610,FBXO45,ENSG00000174013.8,+
chr3,196568659,FBXO45,ENSG00000174013.8,+
chr3,196639693,NRROS,ENSG00000174004.6,+
chr3,196712376,PIGX,ENSG00000163964.18,+
chr3,196712410,PIGX,ENSG00000163964.18,+
chr3,196712602,PIGX,ENSG00000163964.18,+
chr3,196739856,PAK2,ENSG00000180370.10,+
chr3,196867855,SENP5,ENSG00000119231.11,+
chr3,196867919,SENP5,ENSG00000119231.11,+
chr3,196867944,SENP5,ENSG00000119231.11,+
chr3,196942673,NCBP2AS2,ENSG00000270170.2,+
chr3,197749552,FYTTD1,ENSG00000122068.13,+
chr3,197749882,FYTTD1,ENSG00000122068.13,+
chr3,197750389,FYTTD1,ENSG00000122068.13,+
chr3,197791234,LRCH3,ENSG00000186001.14,+
chr3,197791242,LRCH3,ENSG00000186001.14,+
chr3,197791253,LRCH3,ENSG00000186001.14,+
chr3,197791263,LRCH3,ENSG00000186001.14,+
chr3,197791273,LRCH3,ENSG00000186001.14,+
chr3,197950189,RPL35A,ENSG00000182899.17,+
chr3,197960199,LMLN,ENSG00000185621.11,+
chr3,197960216,LMLN,ENSG00000185621.11,+
chr3,197960256,LMLN,ENSG00000185621.11,+
chr3,3110374,IL5RA,ENSG00000091181.20,-
chr3,3110374,IL5RA,ENSG00000091181.20,-
chr3,3110374,IL5RA,ENSG00000091181.20,-
chr3,3109980,IL5RA,ENSG00000091181.20,-
chr3,3110347,IL5RA,ENSG00000091181.20,-
chr3,3109980,IL5RA,ENSG00000091181.20,-
chr3,3109980,IL5RA,ENSG00000091181.20,-
chr3,3109983,IL5RA,ENSG00000091181.20,-
chr3,3179727,CRBN,ENSG00000113851.16,-
chr3,3179691,CRBN,ENSG00000113851.16,-
chr3,4467269,SUMF1,ENSG00000144455.14,-
chr3,4467264,SUMF1,ENSG00000144455.14,-
chr3,4467269,SUMF1,ENSG00000144455.14,-
chr3,4467273,SUMF1,ENSG00000144455.14,-
chr3,8644798,SSUH2,ENSG00000125046.16,-
chr3,8652074,SSUH2,ENSG00000125046.16,-
chr3,8652061,SSUH2,ENSG00000125046.16,-
chr3,8682071,SSUH2,ENSG00000125046.16,-
