,Chromosome,Start,gene_name,gene_id,Strand,PC-3
4096,chr1,145996579,TXNIP,ENSG00000265972.6,-,28.40625
35090,chr14,35826337,BRMS1L,ENSG00000100916.14,+,28.40625
6911,chr2,234952016,SH3BP4,ENSG00000130147.16,+,28.40625
25618,chr10,5094413,AKR1C3,ENSG00000196139.14,+,28.421875
1265,chr1,93079282,MTF2,ENSG00000143033.18,+,28.421875
47347,chr19,17334829,ANO8,ENSG00000074855.11,-,28.421875
29391,chr11,130159781,ST14,ENSG00000149418.11,+,28.4375
695,chr1,35931104,AGO3,ENSG00000126070.20,+,28.4375
30912,chr11,118252347,MPZL3,ENSG00000160588.10,-,28.4375
39744,chr16,1782571,SPSB3,ENSG00000162032.16,-,28.453125
33399,chr12,57772119,METTL1,ENSG00000037897.17,-,28.453125
14864,chr5,138352684,KDM3B,ENSG00000120733.15,+,28.453125
37281,chr15,77420887,HMG20A,ENSG00000140382.15,+,28.453125
15559,chr5,36241925,NADK2,ENSG00000152620.13,-,28.453125
50893,chr22,46268039,TTC38,ENSG00000075234.17,+,28.453125
42843,chr17,35578571,PEX12,ENSG00000108733.11,-,28.46875
30871,chr11,117232033,PCSK7,ENSG00000160613.15,-,28.46875
16960,chr6,31827737,HSPA1B,ENSG00000204388.7,+,28.46875
6428,chr2,190408354,MFSD6,ENSG00000151690.15,+,28.46875
35973,chr14,23286070,HOMEZ,ENSG00000290292.10,-,28.46875
43432,chr17,60078921,HEATR6,ENSG00000068097.16,-,28.484375
33217,chr12,53626382,ATF7,ENSG00000170653.19,-,28.484375
8992,chr3,32238679,CMTM8,ENSG00000170293.9,+,28.484375
28632,chr11,66510654,BBS1,ENSG00000174483.20,+,28.484375
43820,chr17,81833256,MCRIP1,ENSG00000225663.8,-,28.484375
18712,chr6,99515423,USP45,ENSG00000123552.18,-,28.5
25986,chr10,69451464,TSPAN15,ENSG00000099282.10,+,28.5
14466,chr5,71455650,BDP1,ENSG00000145734.20,+,28.5
7560,chr2,74147912,BOLA3,ENSG00000163170.12,-,28.5
22079,chr8,43093514,POMK,ENSG00000185900.11,+,28.515625
28931,chr11,86244763,EED,ENSG00000074266.23,+,28.515625
36976,chr15,49170281,GALK2,ENSG00000156958.15,+,28.515625
53254,chrX,81201913,HMGN5,ENSG00000198157.11,-,28.53125
51547,chrX,11758202,MSL3,ENSG00000005302.19,+,28.53125
32835,chr12,14961605,ARHGDIB,ENSG00000111348.9,-,28.546875
811,chr1,42767305,ENSG00000283580,ENSG00000283580.4,+,28.546875
39618,chr16,89093897,ACSF3,ENSG00000176715.17,+,28.546875
48892,chr20,38926416,FAM83D,ENSG00000101447.15,+,28.546875
47088,chr19,10316009,ENSG00000167807,ENSG00000167807.15,-,28.5625
9610,chr3,101724613,CEP97,ENSG00000182504.12,+,28.5625
37120,chr15,66293567,DIS3L,ENSG00000166938.13,+,28.5625
49552,chr20,38165270,TGM2,ENSG00000198959.12,-,28.578125
43485,chr17,63700132,LIMD2,ENSG00000136490.9,-,28.578125
3771,chr1,84690444,SSX2IP,ENSG00000117155.17,-,28.578125
9583,chr3,100401538,LNP1,ENSG00000206535.8,+,28.59375
8269,chr2,196926730,PGAP1,ENSG00000197121.15,-,28.59375
2917,chr1,2194772,FAAP20,ENSG00000162585.17,-,28.59375
23430,chr8,123541206,FBXO32,ENSG00000156804.7,-,28.59375
25398,chr9,128829794,SPOUT1,ENSG00000198917.13,-,28.609375
22647,chr8,145052466,C8orf33,ENSG00000182307.14,+,28.609375
44947,chr19,4007735,PIAS4,ENSG00000105229.7,+,28.609375
26377,chr10,102132993,PPRC1,ENSG00000148840.11,+,28.609375
21488,chr7,139109354,ZC3HAV1,ENSG00000105939.14,-,28.609375
11360,chr3,126084124,SLC41A3,ENSG00000114544.17,-,28.609375
14785,chr5,132257706,PDLIM4,ENSG00000131435.13,+,28.625
51459,chr22,50582849,CHKB,ENSG00000100288.20,-,28.625
26173,chr10,87659877,PAPSS2,ENSG00000198682.13,+,28.625
3612,chr1,52921740,ECHDC2,ENSG00000121310.17,-,28.625
4930,chr1,221742089,DUSP10,ENSG00000143507.18,-,28.625
5116,chr1,247331867,ZNF496,ENSG00000162714.13,-,28.640625
13942,chr4,151760990,GATB,ENSG00000059691.12,-,28.640625
8019,chr2,159616548,BAZ2B,ENSG00000123636.19,-,28.640625
15574,chr5,38556646,LIFR,ENSG00000113594.10,-,28.65625
11211,chr3,112641143,CCDC80,ENSG00000091986.16,-,28.65625
32036,chr12,71664300,THAP2,ENSG00000173451.7,+,28.65625
53330,chrX,104157009,SLC25A53,ENSG00000269743.3,-,28.671875
17119,chr6,41072973,NFYA,ENSG00000001167.15,+,28.671875
52961,chrX,48911646,SLC35A2,ENSG00000102100.16,-,28.671875
38743,chr16,15434587,BMERB1,ENSG00000166780.11,+,28.671875
22834,chr8,23069031,TNFRSF10B,ENSG00000120889.13,-,28.6875
14164,chr5,14143341,TRIO,ENSG00000038382.23,+,28.6875
29030,chr11,103109521,DYNC2H1,ENSG00000187240.17,+,28.703125
5021,chr1,231337852,EXOC8,ENSG00000116903.7,-,28.703125
1799,chr1,155063739,EFNA4,ENSG00000243364.8,+,28.703125
3818,chr1,91886151,TGFBR3,ENSG00000069702.11,-,28.71875
43949,chr18,7567315,PTPRM,ENSG00000173482.17,+,28.734375
43532,chr17,64497054,POLG2,ENSG00000256525.8,-,28.734375
49620,chr20,45891208,NEURL2,ENSG00000124257.7,-,28.734375
20528,chr7,5423834,TNRC18,ENSG00000182095.15,-,28.734375
51324,chr22,41446801,TOB2,ENSG00000183864.5,-,28.734375
39558,chr16,84648510,KLHL36,ENSG00000135686.13,+,28.734375
33673,chr12,107761137,PRDM4,ENSG00000110851.12,-,28.75
744,chr1,40161386,RLF,ENSG00000117000.9,+,28.75
45963,chr19,40778270,RAB4B-EGLN2,ENSG00000171570.11,+,28.765625
14366,chr5,65625033,TRAPPC13,ENSG00000113597.18,+,28.765625
50442,chr22,20982289,LZTR1,ENSG00000099949.22,+,28.78125
25131,chr9,98255649,TBC1D2,ENSG00000095383.20,-,28.78125
47449,chr19,21767579,ZNF100,ENSG00000197020.12,-,28.78125
52010,chrX,70290103,KIF4A,ENSG00000090889.12,+,28.78125
35510,chr14,77098310,ENSG00000259164,ENSG00000259164.1,+,28.78125
9958,chr3,136250358,PCCB,ENSG00000114054.14,+,28.796875
13590,chr4,87220525,KLHL8,ENSG00000145332.14,-,28.796875
36797,chr15,40764067,GCHFR,ENSG00000137880.6,+,28.8125
35424,chr14,73645026,DNAL1,ENSG00000119661.15,+,28.828125
49776,chr20,63272694,NKAIN4,ENSG00000101198.15,-,28.828125
46037,chr19,42325608,MEGF8,ENSG00000105429.13,+,28.828125
31821,chr12,55997297,SUOX,ENSG00000139531.13,+,28.828125
38532,chr16,2911930,FLYWCH1,ENSG00000059122.17,+,28.828125
3427,chr1,38859772,RRAGC,ENSG00000116954.8,-,28.84375
43032,chr17,41811949,P3H4,ENSG00000141696.13,-,28.84375
39119,chr16,53055032,CHD9,ENSG00000177200.18,+,28.84375
10903,chr3,50337464,RASSF1,ENSG00000068028.18,-,28.84375
36788,chr15,40471085,CHST14,ENSG00000169105.8,+,28.84375
50136,chr21,28885367,N6AMT1,ENSG00000156239.12,-,28.859375
13978,chr4,158671892,C4orf46,ENSG00000205208.5,-,28.859375
146,chr1,9292893,SPSB1,ENSG00000171621.14,+,28.859375
27392,chr10,104338448,ITPRIP,ENSG00000148841.17,-,28.859375
34110,chr13,42272151,AKAP11,ENSG00000023516.9,+,28.875
10235,chr3,183253252,B3GNT5,ENSG00000176597.12,+,28.875
36493,chr14,92106562,ATXN3,ENSG00000066427.25,-,28.875
38694,chr16,10386060,ATF7IP2,ENSG00000166669.14,+,28.890625
17542,chr6,116681190,KPNA5,ENSG00000196911.12,+,28.890625
22465,chr8,124474879,RNF139,ENSG00000170881.5,+,28.890625
6106,chr2,134918821,CCNT2,ENSG00000082258.13,+,28.890625
34007,chr13,26557682,WASF3,ENSG00000132970.14,+,28.890625
25136,chr9,98796555,ANKS6,ENSG00000165138.18,-,28.90625
37740,chr15,48178295,MYEF2,ENSG00000104177.20,-,28.90625
48426,chr19,58002820,ZNF606,ENSG00000166704.13,-,28.90625
47438,chr19,19821722,ZNF506,ENSG00000081665.14,-,28.90625
12096,chr4,6782731,KIAA0232,ENSG00000170871.12,+,28.90625
1906,chr1,157993644,KIRREL1,ENSG00000183853.18,+,28.90625
48740,chr20,32277650,KIF3B,ENSG00000101350.8,+,28.90625
18917,chr6,134174864,SGK1,ENSG00000118515.12,-,28.921875
20721,chr7,33109398,RP9,ENSG00000164610.10,-,28.921875
30471,chr11,72752408,ARAP1,ENSG00000186635.16,-,28.921875
9681,chr3,112086388,C3orf52,ENSG00000114529.13,+,28.9375
21515,chr7,141702166,DENND11,ENSG00000257093.7,-,28.9375
22419,chr8,109539710,EBAG9,ENSG00000147654.16,+,28.9375
37357,chr15,82809627,WHAMM,ENSG00000156232.7,+,28.9375
16741,chr6,26457954,BTN2A1,ENSG00000112763.17,+,28.9375
40204,chr16,31508384,RUSF1,ENSG00000140688.18,-,28.9375
47765,chr19,42255132,ENSG00000268643,ENSG00000268643.2,-,28.953125
16197,chr5,142013030,GNPDA1,ENSG00000113552.16,-,28.953125
23523,chr8,142403168,TSNARE1,ENSG00000171045.16,-,28.96875
38337,chr16,401857,DECR2,ENSG00000242612.7,+,28.96875
8330,chr2,201780956,ALS2,ENSG00000003393.16,-,28.96875
27407,chr10,112183765,GPAM,ENSG00000119927.14,-,28.96875
23349,chr8,104589024,LRP12,ENSG00000147650.12,-,28.96875
16494,chr5,179858817,MRNIP,ENSG00000161010.16,-,28.96875
44339,chr18,79069396,ATP9B,ENSG00000166377.21,+,28.96875
48719,chr20,31547378,MCTS2,ENSG00000101898.7,+,29.0
15020,chr5,141476000,PCDHGC3,ENSG00000240184.7,+,29.0
1801,chr1,155063747,EFNA4-EFNA3,ENSG00000251246.1,+,29.015625
1639,chr1,150487418,TARS2,ENSG00000143374.18,+,29.015625
27022,chr10,62268707,RTKN2,ENSG00000182010.11,-,29.015625
14787,chr5,132369709,SLC22A5,ENSG00000197375.14,+,29.03125
28611,chr11,66257702,KLC2,ENSG00000174996.12,+,29.03125
46144,chr19,45001463,RELB,ENSG00000104856.15,+,29.03125
12088,chr4,6575188,MAN2B2,ENSG00000013288.9,+,29.046875
24382,chr9,129036625,MIGA2,ENSG00000148343.19,+,29.046875
29259,chr11,121024071,TBCEL,ENSG00000154114.13,+,29.0625
2175,chr1,173868081,ZBTB37,ENSG00000185278.16,+,29.0625
50726,chr22,37807904,GCAT,ENSG00000100116.17,+,29.0625
48189,chr19,52095765,ZNF841,ENSG00000197608.12,-,29.0625
7726,chr2,96740064,LMAN2L,ENSG00000114988.12,-,29.0625
51398,chr22,45240894,KIAA0930,ENSG00000100364.19,-,29.0625
32543,chr12,131929275,PUS1,ENSG00000177192.14,+,29.0625
40209,chr16,46621379,SHCBP1,ENSG00000171241.9,-,29.0625
32282,chr12,109573804,MVK,ENSG00000110921.14,+,29.0625
6569,chr2,206274662,ZDBF2,ENSG00000204186.10,+,29.078125
20481,chr7,156949711,NOM1,ENSG00000146909.8,+,29.078125
43122,chr17,43546323,ETV4,ENSG00000175832.13,-,29.078125
12054,chr4,3074680,HTT,ENSG00000197386.14,+,29.078125
7734,chr2,97094882,FAHD2B,ENSG00000144199.12,-,29.078125
16955,chr6,31740020,MSH5,ENSG00000204410.16,+,29.09375
14304,chr5,54517758,SNX18,ENSG00000178996.14,+,29.09375
42904,chr17,38799556,PIP4K2B,ENSG00000276293.5,-,29.09375
3806,chr1,89022866,GBP3,ENSG00000117226.12,-,29.09375
24182,chr9,116687329,TRIM32,ENSG00000119401.11,+,29.09375
6914,chr2,235494042,AGAP1,ENSG00000157985.20,+,29.09375
45106,chr19,8413304,MARCHF2,ENSG00000099785.11,+,29.09375
43657,chr17,75393803,GRB2,ENSG00000177885.15,-,29.09375
16365,chr5,160119450,PWWP2A,ENSG00000170234.13,-,29.109375
44305,chr18,63949300,HMSD,ENSG00000221887.6,+,29.109375
53111,chrX,63351332,SPIN4,ENSG00000186767.7,-,29.109375
41564,chr17,47896235,SP2,ENSG00000167182.16,+,29.109375
21610,chr7,151632353,PRKAG2,ENSG00000106617.16,-,29.125
44218,chr18,50968047,ELAC1,ENSG00000141642.9,+,29.125
6253,chr2,169694453,PHOSPHO2,ENSG00000144362.12,+,29.125
47419,chr19,19203375,NR2C2AP,ENSG00000184162.15,-,29.125
24229,chr9,122941019,RABGAP1,ENSG00000011454.18,+,29.125
7004,chr2,241702045,ING5,ENSG00000168395.16,+,29.140625
41795,chr17,62966234,TANC2,ENSG00000170921.16,+,29.140625
8497,chr2,219387912,DNPEP,ENSG00000123992.20,-,29.140625
41632,chr17,50426218,ACSF2,ENSG00000167107.13,+,29.140625
6494,chr2,201116238,CFLAR,ENSG00000003402.21,+,29.140625
4725,chr1,197201293,ZBTB41,ENSG00000177888.8,-,29.15625
361,chr1,21440136,NBPF3,ENSG00000142794.19,+,29.15625
24143,chr9,111661604,GNG10,ENSG00000242616.4,+,29.15625
7697,chr2,88627464,EIF2AK3,ENSG00000172071.15,-,29.15625
3621,chr1,53328070,LRP8,ENSG00000157193.18,-,29.15625
40582,chr16,85751129,C16orf74,ENSG00000154102.11,-,29.171875
45733,chr19,35717972,KMT2B,ENSG00000272333.8,+,29.171875
21992,chr8,38231584,DDHD2,ENSG00000085788.14,+,29.171875
41048,chr17,19648805,ALDH3A2,ENSG00000072210.19,+,29.1875
5727,chr2,74958642,POLE4,ENSG00000115350.12,+,29.1875
11131,chr3,86991149,VGLL3,ENSG00000206538.9,-,29.1875
45975,chr19,41219234,AXL,ENSG00000167601.12,+,29.203125
41147,chr17,30971022,RNF135,ENSG00000181481.14,+,29.203125
6888,chr2,233354493,DGKD,ENSG00000077044.11,+,29.203125
48799,chr20,34704338,TP53INP2,ENSG00000078804.13,+,29.203125
35429,chr14,73851970,ENSG00000258653,ENSG00000258653.3,+,29.203125
43115,chr17,43125402,BRCA1,ENSG00000012048.25,-,29.21875
45289,chr19,13952508,DCAF15,ENSG00000132017.11,+,29.21875
52172,chrX,101550546,ARMCX1,ENSG00000126947.13,+,29.21875
8632,chr2,239400949,HDAC4,ENSG00000068024.18,-,29.21875
50716,chr22,37658722,PDXP,ENSG00000241360.2,+,29.21875
43807,chr17,81683797,ARL16,ENSG00000214087.9,-,29.234375
5017,chr1,230978859,TTC13,ENSG00000143643.13,-,29.234375
48806,chr20,35455166,CEP250,ENSG00000126001.17,+,29.234375
40744,chr17,4807151,PLD2,ENSG00000129219.14,+,29.25
48307,chr19,55117637,PPP1R12C,ENSG00000125503.13,-,29.25
24780,chr9,32552586,TOPORS,ENSG00000197579.8,-,29.25
19712,chr7,77696458,RSBN1L,ENSG00000187257.16,+,29.265625
18175,chr6,32128246,ATF6B,ENSG00000213676.13,-,29.28125
13123,chr4,3532422,LRPAP1,ENSG00000163956.13,-,29.28125
8722,chr3,4303360,SETMAR,ENSG00000170364.13,+,29.28125
10771,chr3,48440119,CCDC51,ENSG00000164051.14,-,29.28125
50894,chr22,46296869,GTSE1,ENSG00000075218.19,+,29.28125
7925,chr2,144332516,GTDC1,ENSG00000121964.15,-,29.28125
45435,chr19,18173812,IFI30,ENSG00000216490.4,+,29.28125
43187,chr17,44947773,KIF18B,ENSG00000186185.14,-,29.296875
18322,chr6,38639884,BTBD9,ENSG00000183826.19,-,29.296875
52457,chrX,136497591,HTATSF1,ENSG00000102241.12,+,29.296875
35946,chr14,22982551,AJUBA,ENSG00000129474.17,-,29.296875
14272,chr5,43121595,ZNF131,ENSG00000172262.12,+,29.3125
40468,chr16,71723882,PHLPP2,ENSG00000040199.18,-,29.3125
23549,chr8,143541447,ZC3H3,ENSG00000014164.7,-,29.3125
3174,chr1,23800754,GALE,ENSG00000117308.15,-,29.3125
13197,chr4,16226471,TAPT1,ENSG00000169762.17,-,29.3125
47908,chr19,45886141,IRF2BP1,ENSG00000170604.5,-,29.328125
29427,chr11,507218,RNH1,ENSG00000023191.17,-,29.328125
29897,chr11,34358010,ABTB2,ENSG00000166016.6,-,29.328125
41815,chr17,63600894,TACO1,ENSG00000136463.9,+,29.328125
13006,chr4,177309873,NEIL3,ENSG00000109674.4,+,29.328125
15589,chr5,40755948,TTC33,ENSG00000113638.14,-,29.34375
34060,chr13,32315507,BRCA2,ENSG00000139618.18,+,29.34375
24988,chr9,81689547,TLE1,ENSG00000196781.16,-,29.34375
4672,chr1,182391792,GLUL,ENSG00000135821.19,-,29.34375
26509,chr10,113854660,NHLRC2,ENSG00000196865.4,+,29.34375
3362,chr1,34985313,ENSG00000284773,ENSG00000284773.1,-,29.359375
39353,chr16,67893253,PSKH1,ENSG00000159792.10,+,29.359375
26899,chr10,42638570,ZNF33B,ENSG00000196693.15,-,29.359375
53588,chrX,149631698,TMEM185A,ENSG00000269556.9,-,29.359375
24873,chr9,35115850,ATOSB,ENSG00000005238.20,-,29.375
41260,chr17,38705272,MLLT6,ENSG00000275023.5,+,29.375
3336,chr1,32901389,TMEM54,ENSG00000121900.19,-,29.375
2610,chr1,225777934,SRP9,ENSG00000143742.14,+,29.375
53563,chrX,139933053,ATP11C,ENSG00000101974.15,-,29.375
2677,chr1,229626246,URB2,ENSG00000135763.10,+,29.375
9042,chr3,37861879,CTDSPL,ENSG00000144677.15,+,29.375
39366,chr16,68264559,SLC7A6,ENSG00000103064.15,+,29.375
9953,chr3,135965743,PPP2R3A,ENSG00000073711.11,+,29.390625
27512,chr10,124744269,FAM53B,ENSG00000189319.14,-,29.390625
18199,chr6,32838822,ENSG00000250264,ENSG00000250264.1,-,29.390625
10652,chr3,39153591,CSRNP1,ENSG00000144655.15,-,29.390625
26236,chr10,91410343,HECTD2,ENSG00000165338.17,+,29.390625
13404,chr4,74099195,CXCL2,ENSG00000081041.9,-,29.390625
37838,chr15,55289806,RAB27A,ENSG00000069974.17,-,29.40625
17441,chr6,99521048,TSTD3,ENSG00000279170.3,+,29.40625
30338,chr11,66347629,B4GAT1,ENSG00000174684.7,-,29.40625
5336,chr2,27663425,SLC4A1AP,ENSG00000163798.14,+,29.40625
23913,chr9,76459151,GCNT1,ENSG00000187210.14,+,29.421875
36041,chr14,25050064,STXBP6,ENSG00000168952.16,-,29.421875
25582,chr9,137578925,DPH7,ENSG00000148399.13,-,29.421875
44700,chr18,67516720,DSEL,ENSG00000171451.15,-,29.4375
263,chr1,13749402,PRDM2,ENSG00000116731.23,+,29.4375
13713,chr4,106316230,TBCK,ENSG00000145348.17,-,29.453125
36143,chr14,50231578,SOS2,ENSG00000100485.12,-,29.453125
28626,chr11,66480430,DPP3,ENSG00000254986.8,+,29.453125
21486,chr7,139036042,ZC3HAV1L,ENSG00000146858.8,-,29.453125
47101,chr19,10503356,KEAP1,ENSG00000079999.14,-,29.453125
31502,chr12,34022495,ALG10,ENSG00000139133.7,+,29.453125
36255,chr14,63641861,WDR89,ENSG00000140006.12,-,29.46875
3864,chr1,100249833,DBT,ENSG00000137992.15,-,29.46875
40858,chr17,7549062,TNFSF12,ENSG00000239697.12,+,29.46875
45903,chr19,39406846,ZFP36,ENSG00000128016.7,+,29.46875
39018,chr16,30658430,FBRS,ENSG00000156860.16,+,29.484375
17692,chr6,143060900,AIG1,ENSG00000146416.19,+,29.484375
1286,chr1,95234210,RWDD3,ENSG00000122481.17,+,29.484375
40687,chr17,2303949,SRR,ENSG00000167720.13,+,29.5
32290,chr12,110124356,IFT81,ENSG00000122970.16,+,29.5
9262,chr3,48241099,ZNF589,ENSG00000164048.14,+,29.5
8064,chr2,165794247,GALNT3,ENSG00000115339.14,-,29.5
16990,chr6,32154094,PPT2,ENSG00000221988.13,+,29.5
52997,chrX,49002248,GRIPAP1,ENSG00000068400.14,-,29.5
5959,chr2,111898606,MERTK,ENSG00000153208.19,+,29.5
45905,chr19,39412668,PLEKHG2,ENSG00000090924.15,+,29.515625
9975,chr3,138187528,ARMC8,ENSG00000114098.18,+,29.515625
17935,chr6,7389709,CAGE1,ENSG00000164304.16,-,29.515625
13319,chr4,52038299,SGCB,ENSG00000163069.13,-,29.515625
48273,chr19,54159721,LENG1,ENSG00000105617.4,-,29.515625
11000,chr3,56683265,TASOR,ENSG00000163946.14,-,29.515625
37655,chr15,41544257,RPAP1,ENSG00000103932.12,-,29.53125
43621,chr17,74872976,FDXR,ENSG00000161513.12,-,29.53125
12455,chr4,73869392,CXCL1,ENSG00000163739.5,+,29.546875
18979,chr6,142946365,HIVEP2,ENSG00000010818.11,-,29.546875
19752,chr7,87345663,CROT,ENSG00000005469.12,+,29.546875
25268,chr9,120580158,CDK5RAP2,ENSG00000136861.19,-,29.546875
358,chr1,20589096,CDA,ENSG00000158825.6,+,29.546875
47094,chr19,10333529,RAVER1,ENSG00000161847.15,-,29.5625
46120,chr19,44809102,BCAM,ENSG00000187244.12,+,29.5625
8690,chr2,241508584,STK25,ENSG00000115694.15,-,29.5625
41424,chr17,43006783,IFI35,ENSG00000068079.8,+,29.5625
47474,chr19,23687212,ZNF675,ENSG00000197372.10,-,29.5625
24249,chr9,125200544,RABEPK,ENSG00000136933.17,+,29.5625
8860,chr3,12287883,PPARG,ENSG00000132170.24,+,29.578125
12531,chr4,86594316,PTPN13,ENSG00000163629.13,+,29.578125
4203,chr1,151327657,PI4KB,ENSG00000143393.17,-,29.578125
52105,chrX,77910735,ATP7A,ENSG00000165240.22,+,29.59375
53814,chrY,13480033,UTY,ENSG00000183878.16,-,29.59375
45739,chr19,35748575,LIN37,ENSG00000267796.8,+,29.59375
41634,chr17,50478859,RSAD1,ENSG00000136444.10,+,29.609375
52183,chrX,102599519,ARMCX5,ENSG00000125962.16,+,29.625
4577,chr1,166876264,TADA1,ENSG00000152382.6,-,29.625
12887,chr4,153344687,MND1,ENSG00000121211.8,+,29.625
39693,chr16,370509,MRPL28,ENSG00000086504.18,-,29.625
1637,chr1,150364707,RPRD2,ENSG00000163125.16,+,29.640625
25256,chr9,115118157,TNC,ENSG00000041982.17,-,29.640625
23130,chr8,73878854,ENSG00000258677,ENSG00000258677.2,-,29.640625
12551,chr4,88007634,PKD2,ENSG00000118762.8,+,29.640625
44725,chr18,75209139,PTGR3,ENSG00000180011.7,-,29.65625
18429,chr6,44265551,NFKBIE,ENSG00000146232.17,-,29.65625
6128,chr2,147844516,ACVR2A,ENSG00000121989.15,+,29.671875
38935,chr16,29679179,QPRT,ENSG00000103485.19,+,29.671875
24711,chr9,19127490,PLIN2,ENSG00000147872.10,-,29.6875
29229,chr11,119121615,HINFP,ENSG00000172273.13,+,29.6875
40782,chr17,6444454,PIMREG,ENSG00000129195.16,+,29.6875
15391,chr5,179550553,RUFY1,ENSG00000176783.15,+,29.6875
27323,chr10,101695170,FBXW4,ENSG00000107829.15,-,29.6875
5844,chr2,98444949,INPP4A,ENSG00000040933.16,+,29.6875
51112,chr22,29267981,RHBDD3,ENSG00000100263.14,-,29.6875
32439,chr12,121712751,TMEM120B,ENSG00000188735.13,+,29.703125
25395,chr9,128724123,ZDHHC12,ENSG00000160446.19,-,29.703125
51897,chrX,49922614,CLCN5,ENSG00000171365.17,+,29.703125
21898,chr8,26577842,DPYSL2,ENSG00000092964.18,+,29.703125
15175,chr5,157266122,CYFIP2,ENSG00000055163.21,+,29.703125
8091,chr2,169694405,CFAP210,ENSG00000154479.13,-,29.703125
1406,chr1,109668021,GSTM2,ENSG00000213366.13,+,29.703125
33145,chr12,51173135,TFCP2,ENSG00000135457.11,-,29.71875
38422,chr16,1493359,TELO2,ENSG00000100726.15,+,29.71875
7224,chr2,28870309,TRMT61B,ENSG00000171103.11,-,29.71875
40677,chr17,1762059,SERPINF1,ENSG00000132386.11,+,29.71875
49823,chr21,17513042,CXADR,ENSG00000154639.19,+,29.71875
43784,chr17,81222965,CEP131,ENSG00000141577.14,-,29.71875
33087,chr12,48925520,FKBP11,ENSG00000134285.11,-,29.734375
6458,chr2,197705368,MARS2,ENSG00000247626.5,+,29.75
49344,chr20,4015545,RNF24,ENSG00000101236.17,-,29.75
3672,chr1,58546726,OMA1,ENSG00000162600.12,-,29.75
16117,chr5,138331804,CDC25C,ENSG00000158402.21,-,29.75
28124,chr11,47214973,DDB2,ENSG00000134574.12,+,29.75
42795,chr17,30906235,TEFM,ENSG00000172171.11,-,29.75
5246,chr2,20447073,RHOB,ENSG00000143878.10,+,29.765625
20783,chr7,44123530,POLD2,ENSG00000106628.13,-,29.765625
13968,chr4,155953902,CTSO,ENSG00000256043.5,-,29.765625
30362,chr11,66958373,PC,ENSG00000173599.15,-,29.765625
901,chr1,45500299,MMACHC,ENSG00000132763.15,+,29.765625
36465,chr14,90331941,NRDE2,ENSG00000119720.18,-,29.78125
41850,chr17,67825502,BPTF,ENSG00000171634.19,+,29.78125
580,chr1,28668779,GMEB1,ENSG00000162419.13,+,29.796875
27365,chr10,103452370,CALHM2,ENSG00000138172.11,-,29.8125
32492,chr12,123384131,KMT5A,ENSG00000183955.14,+,29.8125
34460,chr13,27620529,LNX2,ENSG00000139517.9,-,29.828125
43526,chr17,64130144,ERN1,ENSG00000178607.17,-,29.828125
41312,chr17,40121970,MSL1,ENSG00000188895.12,+,29.828125
18316,chr6,37499893,CCDC167,ENSG00000198937.9,-,29.828125
52848,chrX,24025317,KLHL15,ENSG00000174010.10,-,29.84375
41039,chr17,19533879,SLC47A1,ENSG00000142494.13,+,29.84375
38539,chr16,2969347,PAQR4,ENSG00000162073.14,+,29.84375
38638,chr16,4693717,NUDT16L1,ENSG00000168101.15,+,29.84375
5671,chr2,73385868,ALMS1,ENSG00000116127.20,+,29.84375
12812,chr4,145481852,SMAD1,ENSG00000170365.10,+,29.84375
17374,chr6,79631328,SH3BGRL2,ENSG00000198478.8,+,29.84375
8430,chr2,215436067,FN1,ENSG00000115414.21,-,29.84375
25337,chr9,124941083,GOLGA1,ENSG00000136935.14,-,29.859375
9527,chr3,88059254,ZNF654,ENSG00000175105.8,+,29.859375
19709,chr7,77537294,PTPN12,ENSG00000127947.16,+,29.859375
10409,chr3,4467264,SUMF1,ENSG00000144455.14,-,29.859375
8120,chr2,174682883,WIPF1,ENSG00000115935.19,-,29.859375
16956,chr6,31740019,MSH5-SAPCD1,ENSG00000255152.8,+,29.875
22310,chr8,93754914,TMEM67,ENSG00000164953.17,+,29.890625
15620,chr5,43515148,C5orf34,ENSG00000172244.9,-,29.890625
17200,chr6,43635839,MAD2L1BP,ENSG00000124688.14,+,29.890625
27329,chr10,101783446,NPM3,ENSG00000107833.11,-,29.890625
3379,chr1,35769978,CLSPN,ENSG00000092853.14,-,29.890625
49669,chr20,49915529,SPATA2,ENSG00000158480.11,-,29.890625
35509,chr14,77098281,CIPC,ENSG00000198894.8,+,29.890625
4903,chr1,213015826,ANGEL2,ENSG00000174606.14,-,29.90625
33322,chr12,56449403,TIMELESS,ENSG00000111602.12,-,29.90625
49470,chr20,33674428,NECAB3,ENSG00000125967.17,-,29.90625
22274,chr8,85177224,E2F5,ENSG00000133740.11,+,29.90625
3611,chr1,52698347,COA7,ENSG00000162377.6,-,29.921875
