,0,context,seq_id,cell_line
greedy_it2,246.3765,neutral,RPL29_chr3_51995881_-,PC-3
two_cres_shuffled,237.2534,neutral,RPL29_chr3_51995881_-,PC-3
wt,358.52362,neutral,RPS23_chr5_82278368_-,PC-3
greedy_it1,346.44666,neutral,RPS23_chr5_82278368_-,PC-3
greedy_it2,357.6716,neutral,RPS23_chr5_82278368_-,PC-3
two_cres_shuffled,345.3023,neutral,RPS23_chr5_82278368_-,PC-3
wt,379.10925,neutral,TPT1_chr13_45341158_-,PC-3
greedy_it1,372.0893,neutral,TPT1_chr13_45341158_-,PC-3
greedy_it2,375.91394,neutral,TPT1_chr13_45341158_-,PC-3
two_cres_shuffled,367.8432,neutral,TPT1_chr13_45341158_-,PC-3
wt,14.803543,silencing,ZNF606_chr19_58002819_-,PC-3
greedy_it1,14.258003,silencing,ZNF606_chr19_58002819_-,PC-3
greedy_it2,14.486911,silencing,ZNF606_chr19_58002819_-,PC-3
two_cres_shuffled,13.791176,silencing,ZNF606_chr19_58002819_-,PC-3
wt,15.310554,silencing,ZNF700_chr19_11925067_+,PC-3
greedy_it1,14.76712,silencing,ZNF700_chr19_11925067_+,PC-3
greedy_it2,14.7855,silencing,ZNF700_chr19_11925067_+,PC-3
two_cres_shuffled,14.171902,silencing,ZNF700_chr19_11925067_+,PC-3
wt,15.554945,silencing,ZNF555_chr19_2841474_+,PC-3
greedy_it1,14.446722,silencing,ZNF555_chr19_2841474_+,PC-3
greedy_it2,14.625842,silencing,ZNF555_chr19_2841474_+,PC-3
two_cres_shuffled,13.288129,silencing,ZNF555_chr19_2841474_+,PC-3
wt,15.719016,silencing,ZNF324_chr19_58467055_+,PC-3
greedy_it1,14.804625,silencing,ZNF324_chr19_58467055_+,PC-3
greedy_it2,14.815725,silencing,ZNF324_chr19_58467055_+,PC-3
two_cres_shuffled,13.900328,silencing,ZNF324_chr19_58467055_+,PC-3
wt,15.720177,silencing,ZNF324B_chr19_58451646_+,PC-3
greedy_it1,15.0773945,silencing,ZNF324B_chr19_58451646_+,PC-3
greedy_it2,15.336626,silencing,ZNF324B_chr19_58451646_+,PC-3
two_cres_shuffled,14.689355,silencing,ZNF324B_chr19_58451646_+,PC-3
wt,15.776567,silencing,SEC24B_chr4_109433771_+,PC-3
greedy_it1,15.052737,silencing,SEC24B_chr4_109433771_+,PC-3
greedy_it2,15.183584,silencing,SEC24B_chr4_109433771_+,PC-3
two_cres_shuffled,14.255834,silencing,SEC24B_chr4_109433771_+,PC-3
wt,15.902927,silencing,ZNF177_chr19_9363012_+,PC-3
greedy_it1,12.547997,silencing,ZNF177_chr19_9363012_+,PC-3
greedy_it2,14.593782,silencing,ZNF177_chr19_9363012_+,PC-3
two_cres_shuffled,11.452904,silencing,ZNF177_chr19_9363012_+,PC-3
wt,15.915428,silencing,ZNF57_chr19_2900927_+,PC-3
greedy_it1,12.630241,silencing,ZNF57_chr19_2900927_+,PC-3
greedy_it2,14.662254,silencing,ZNF57_chr19_2900927_+,PC-3
two_cres_shuffled,11.672359,silencing,ZNF57_chr19_2900927_+,PC-3
wt,15.981632,silencing,AGBL3_chr7_134986512_+,PC-3
greedy_it1,15.2495575,silencing,AGBL3_chr7_134986512_+,PC-3
greedy_it2,15.537703,silencing,AGBL3_chr7_134986512_+,PC-3
two_cres_shuffled,14.548004,silencing,AGBL3_chr7_134986512_+,PC-3
wt,16.462967,silencing,ZNF443_chr19_12441021_-,PC-3
greedy_it1,14.713884,silencing,ZNF443_chr19_12441021_-,PC-3
greedy_it2,16.161926,silencing,ZNF443_chr19_12441021_-,PC-3
two_cres_shuffled,14.017706,silencing,ZNF443_chr19_12441021_-,PC-3
wt,16.528828,silencing,ZNF530_chr19_57599884_+,PC-3
greedy_it1,15.265585,silencing,ZNF530_chr19_57599884_+,PC-3
greedy_it2,16.005375,silencing,ZNF530_chr19_57599884_+,PC-3
two_cres_shuffled,14.638657,silencing,ZNF530_chr19_57599884_+,PC-3
wt,16.616972,silencing,ZNF574_chr19_42076165_+,PC-3
greedy_it1,14.775011,silencing,ZNF574_chr19_42076165_+,PC-3
greedy_it2,15.313713,silencing,ZNF574_chr19_42076165_+,PC-3
two_cres_shuffled,13.452804,silencing,ZNF574_chr19_42076165_+,PC-3
wt,16.785616,silencing,RSBN1_chr1_113812289_-,PC-3
greedy_it1,16.065983,silencing,RSBN1_chr1_113812289_-,PC-3
greedy_it2,16.3516,silencing,RSBN1_chr1_113812289_-,PC-3
two_cres_shuffled,15.797007,silencing,RSBN1_chr1_113812289_-,PC-3
wt,16.86148,silencing,ZNF483_chr9_111525188_+,PC-3
greedy_it1,15.6499605,silencing,ZNF483_chr9_111525188_+,PC-3
greedy_it2,16.077496,silencing,ZNF483_chr9_111525188_+,PC-3
two_cres_shuffled,14.711561,silencing,ZNF483_chr9_111525188_+,PC-3
wt,17.180725,silencing,ZNF595_chr4_53294_+,PC-3
greedy_it1,15.844358,silencing,ZNF595_chr4_53294_+,PC-3
greedy_it2,15.959073,silencing,ZNF595_chr4_53294_+,PC-3
two_cres_shuffled,15.116001,silencing,ZNF595_chr4_53294_+,PC-3
wt,17.224682,silencing,HELB_chr12_66302492_+,PC-3
greedy_it1,16.585096,silencing,HELB_chr12_66302492_+,PC-3
greedy_it2,16.89963,silencing,HELB_chr12_66302492_+,PC-3
two_cres_shuffled,16.218882,silencing,HELB_chr12_66302492_+,PC-3
wt,17.452541,silencing,ZNF586_chr19_57769675_+,PC-3
greedy_it1,16.665224,silencing,ZNF586_chr19_57769675_+,PC-3
greedy_it2,16.968992,silencing,ZNF586_chr19_57769675_+,PC-3
two_cres_shuffled,16.101091,silencing,ZNF586_chr19_57769675_+,PC-3
wt,17.558859,silencing,IRF7_chr11_615970_-,PC-3
greedy_it1,17.08577,silencing,IRF7_chr11_615970_-,PC-3
greedy_it2,17.088026,silencing,IRF7_chr11_615970_-,PC-3
two_cres_shuffled,16.386831,silencing,IRF7_chr11_615970_-,PC-3
wt,17.621984,silencing,FBXW5_chr9_136944738_-,PC-3
greedy_it1,16.594845,silencing,FBXW5_chr9_136944738_-,PC-3
greedy_it2,16.625118,silencing,FBXW5_chr9_136944738_-,PC-3
two_cres_shuffled,15.960011,silencing,FBXW5_chr9_136944738_-,PC-3
wt,17.694677,silencing,ZNF419_chr19_57487770_+,PC-3
greedy_it1,16.028004,silencing,ZNF419_chr19_57487770_+,PC-3
greedy_it2,16.793339,silencing,ZNF419_chr19_57487770_+,PC-3
two_cres_shuffled,15.387363,silencing,ZNF419_chr19_57487770_+,PC-3
wt,17.854746,silencing,ZNF322_chr6_26659752_-,PC-3
greedy_it1,16.253,silencing,ZNF322_chr6_26659752_-,PC-3
greedy_it2,17.601511,silencing,ZNF322_chr6_26659752_-,PC-3
two_cres_shuffled,16.033018,silencing,ZNF322_chr6_26659752_-,PC-3
wt,18.573965,silencing,ZNF12_chr7_6706923_-,PC-3
greedy_it1,16.419325,silencing,ZNF12_chr7_6706923_-,PC-3
greedy_it2,16.962229,silencing,ZNF12_chr7_6706923_-,PC-3
two_cres_shuffled,14.933014,silencing,ZNF12_chr7_6706923_-,PC-3
wt,18.841724,silencing,ZNF582_chr19_56393520_-,PC-3
greedy_it1,12.481118,silencing,ZNF582_chr19_56393520_-,PC-3
greedy_it2,13.462721,silencing,ZNF582_chr19_56393520_-,PC-3
two_cres_shuffled,9.067981,silencing,ZNF582_chr19_56393520_-,PC-3
wt,19.790592,silencing,FAM241B_chr10_69630246_+,PC-3
greedy_it1,17.14843,silencing,FAM241B_chr10_69630246_+,PC-3
greedy_it2,18.542955,silencing,FAM241B_chr10_69630246_+,PC-3
two_cres_shuffled,16.111956,silencing,FAM241B_chr10_69630246_+,PC-3
wt,19.850977,silencing,ZNF416_chr19_57578911_-,PC-3
greedy_it1,17.785908,silencing,ZNF416_chr19_57578911_-,PC-3
greedy_it2,19.484615,silencing,ZNF416_chr19_57578911_-,PC-3
two_cres_shuffled,17.400066,silencing,ZNF416_chr19_57578911_-,PC-3
wt,20.11027,silencing,ENSG00000269026_chr19_57682044_+,PC-3
greedy_it1,19.30785,silencing,ENSG00000269026_chr19_57682044_+,PC-3
greedy_it2,19.785923,silencing,ENSG00000269026_chr19_57682044_+,PC-3
two_cres_shuffled,18.641127,silencing,ENSG00000269026_chr19_57682044_+,PC-3
wt,20.235338,silencing,ZNF189_chr9_101398872_+,PC-3
greedy_it1,19.62791,silencing,ZNF189_chr9_101398872_+,PC-3
greedy_it2,19.83581,silencing,ZNF189_chr9_101398872_+,PC-3
two_cres_shuffled,19.005163,silencing,ZNF189_chr9_101398872_+,PC-3
wt,20.917461,silencing,ZNF547_chr19_57363550_+,PC-3
greedy_it1,19.184116,silencing,ZNF547_chr19_57363550_+,PC-3
greedy_it2,20.459906,silencing,ZNF547_chr19_57363550_+,PC-3
two_cres_shuffled,18.089737,silencing,ZNF547_chr19_57363550_+,PC-3
wt,21.026512,silencing,ZNF551_chr19_57682034_+,PC-3
greedy_it1,20.008644,silencing,ZNF551_chr19_57682034_+,PC-3
greedy_it2,20.403662,silencing,ZNF551_chr19_57682034_+,PC-3
two_cres_shuffled,19.079002,silencing,ZNF551_chr19_57682034_+,PC-3
wt,21.042961,silencing,ZNF510_chr9_96778087_-,PC-3
greedy_it1,19.542559,silencing,ZNF510_chr9_96778087_-,PC-3
greedy_it2,20.073147,silencing,ZNF510_chr9_96778087_-,PC-3
two_cres_shuffled,18.520897,silencing,ZNF510_chr9_96778087_-,PC-3
wt,21.183123,silencing,ZNF567_chr19_36687611_+,PC-3
greedy_it1,19.914118,silencing,ZNF567_chr19_36687611_+,PC-3
greedy_it2,20.206621,silencing,ZNF567_chr19_36687611_+,PC-3
two_cres_shuffled,19.323067,silencing,ZNF567_chr19_36687611_+,PC-3
wt,21.232656,silencing,ZNF773_chr19_57499934_+,PC-3
greedy_it1,20.022913,silencing,ZNF773_chr19_57499934_+,PC-3
greedy_it2,20.565947,silencing,ZNF773_chr19_57499934_+,PC-3
two_cres_shuffled,19.047403,silencing,ZNF773_chr19_57499934_+,PC-3
wt,21.35545,silencing,ZNF202_chr11_123741660_-,PC-3
greedy_it1,20.552246,silencing,ZNF202_chr11_123741660_-,PC-3
greedy_it2,20.595083,silencing,ZNF202_chr11_123741660_-,PC-3
two_cres_shuffled,19.623024,silencing,ZNF202_chr11_123741660_-,PC-3
wt,21.562517,silencing,ZNF26_chr12_132986366_+,PC-3
greedy_it1,19.615305,silencing,ZNF26_chr12_132986366_+,PC-3
greedy_it2,19.696423,silencing,ZNF26_chr12_132986366_+,PC-3
two_cres_shuffled,17.937065,silencing,ZNF26_chr12_132986366_+,PC-3
wt,21.990635,silencing,TRAPPC2B_chr19_57363566_+,PC-3
greedy_it1,20.854902,silencing,TRAPPC2B_chr19_57363566_+,PC-3
greedy_it2,21.51023,silencing,TRAPPC2B_chr19_57363566_+,PC-3
two_cres_shuffled,20.34401,silencing,TRAPPC2B_chr19_57363566_+,PC-3
wt,22.048689,silencing,RBAK-RBAKDN_chr7_5045910_+,PC-3
greedy_it1,20.1179,silencing,RBAK-RBAKDN_chr7_5045910_+,PC-3
greedy_it2,20.41907,silencing,RBAK-RBAKDN_chr7_5045910_+,PC-3
two_cres_shuffled,18.722015,silencing,RBAK-RBAKDN_chr7_5045910_+,PC-3
wt,22.34562,silencing,ZNF136_chr19_12163095_+,PC-3
greedy_it1,21.090405,silencing,ZNF136_chr19_12163095_+,PC-3
greedy_it2,21.700842,silencing,ZNF136_chr19_12163095_+,PC-3
two_cres_shuffled,20.727816,silencing,ZNF136_chr19_12163095_+,PC-3
wt,22.493574,silencing,UBE2N_chr12_93441943_-,PC-3
greedy_it1,20.842508,silencing,UBE2N_chr12_93441943_-,PC-3
greedy_it2,21.776375,silencing,UBE2N_chr12_93441943_-,PC-3
two_cres_shuffled,18.648388,silencing,UBE2N_chr12_93441943_-,PC-3
wt,22.688074,silencing,ZNF16_chr8_144950880_-,PC-3
greedy_it1,21.540075,silencing,ZNF16_chr8_144950880_-,PC-3
greedy_it2,22.805092,silencing,ZNF16_chr8_144950880_-,PC-3
two_cres_shuffled,20.4559,silencing,ZNF16_chr8_144950880_-,PC-3
wt,22.536863,silencing,ZNF485_chr10_43606425_+,PC-3
greedy_it1,20.785133,silencing,ZNF485_chr10_43606425_+,PC-3
greedy_it2,21.729876,silencing,ZNF485_chr10_43606425_+,PC-3
two_cres_shuffled,19.91338,silencing,ZNF485_chr10_43606425_+,PC-3
wt,22.598984,silencing,PLD5P1_chr10_38094367_+,PC-3
greedy_it1,20.841913,silencing,PLD5P1_chr10_38094367_+,PC-3
greedy_it2,21.730778,silencing,PLD5P1_chr10_38094367_+,PC-3
two_cres_shuffled,20.253153,silencing,PLD5P1_chr10_38094367_+,PC-3
wt,22.967258,silencing,ENSG00000268133_chr19_57363565_+,PC-3
greedy_it1,21.455967,silencing,ENSG00000268133_chr19_57363565_+,PC-3
greedy_it2,22.243355,silencing,ENSG00000268133_chr19_57363565_+,PC-3
two_cres_shuffled,20.595505,silencing,ENSG00000268133_chr19_57363565_+,PC-3
wt,23.355194,silencing,ZNF37A_chr10_38094335_+,PC-3
greedy_it1,21.821125,silencing,ZNF37A_chr10_38094335_+,PC-3
greedy_it2,22.248108,silencing,ZNF37A_chr10_38094335_+,PC-3
two_cres_shuffled,20.601667,silencing,ZNF37A_chr10_38094335_+,PC-3
wt,23.664688,silencing,EXO5_chr1_40508760_+,PC-3
greedy_it1,22.13998,silencing,EXO5_chr1_40508760_+,PC-3
greedy_it2,22.31639,silencing,EXO5_chr1_40508760_+,PC-3
two_cres_shuffled,20.533564,silencing,EXO5_chr1_40508760_+,PC-3
wt,23.85304,silencing,ZNF670_chr1_247078811_-,PC-3
greedy_it1,22.007114,silencing,ZNF670_chr1_247078811_-,PC-3
greedy_it2,22.897089,silencing,ZNF670_chr1_247078811_-,PC-3
two_cres_shuffled,20.879108,silencing,ZNF670_chr1_247078811_-,PC-3
wt,25.251732,silencing,ZNF550_chr19_57559812_-,PC-3
greedy_it1,23.299515,silencing,ZNF550_chr19_57559812_-,PC-3
greedy_it2,24.639011,silencing,ZNF550_chr19_57559812_-,PC-3
two_cres_shuffled,22.378374,silencing,ZNF550_chr19_57559812_-,PC-3
wt,25.531334,silencing,RBAK_chr7_5045859_+,PC-3
greedy_it1,23.01457,silencing,RBAK_chr7_5045859_+,PC-3
greedy_it2,23.984318,silencing,RBAK_chr7_5045859_+,PC-3
two_cres_shuffled,21.574427,silencing,RBAK_chr7_5045859_+,PC-3
wt,26.307228,silencing,ZNF559_chr19_9324178_+,PC-3
greedy_it1,25.35054,silencing,ZNF559_chr19_9324178_+,PC-3
greedy_it2,25.93275,silencing,ZNF559_chr19_9324178_+,PC-3
two_cres_shuffled,24.155712,silencing,ZNF559_chr19_9324178_+,PC-3
wt,27.157343,silencing,ZNF260_chr19_36528271_-,PC-3
greedy_it1,25.420578,silencing,ZNF260_chr19_36528271_-,PC-3
greedy_it2,25.54225,silencing,ZNF260_chr19_36528271_-,PC-3
two_cres_shuffled,24.805178,silencing,ZNF260_chr19_36528271_-,PC-3
wt,27.233173,silencing,ZNF559-ZNF177_chr19_9324173_+,PC-3
greedy_it1,26.14353,silencing,ZNF559-ZNF177_chr19_9324173_+,PC-3
greedy_it2,26.408655,silencing,ZNF559-ZNF177_chr19_9324173_+,PC-3
two_cres_shuffled,24.951029,silencing,ZNF559-ZNF177_chr19_9324173_+,PC-3
wt,27.632942,silencing,DOP1A_chr6_83067670_+,PC-3
greedy_it1,26.891623,silencing,DOP1A_chr6_83067670_+,PC-3
greedy_it2,27.227764,silencing,DOP1A_chr6_83067670_+,PC-3
two_cres_shuffled,26.02974,silencing,DOP1A_chr6_83067670_+,PC-3
wt,27.844952,silencing,ZNF286A-TBC1D26_chr17_15699740_+,PC-3
greedy_it1,25.40454,silencing,ZNF286A-TBC1D26_chr17_15699740_+,PC-3
greedy_it2,25.505651,silencing,ZNF286A-TBC1D26_chr17_15699740_+,PC-3
two_cres_shuffled,24.104149,silencing,ZNF286A-TBC1D26_chr17_15699740_+,PC-3
wt,28.142595,silencing,ZNF229_chr19_44448472_-,PC-3
greedy_it1,26.388508,silencing,ZNF229_chr19_44448472_-,PC-3
greedy_it2,26.94386,silencing,ZNF229_chr19_44448472_-,PC-3
two_cres_shuffled,25.052246,silencing,ZNF229_chr19_44448472_-,PC-3
wt,28.521296,silencing,USPL1_chr13_30617936_+,PC-3
greedy_it1,26.318424,silencing,USPL1_chr13_30617936_+,PC-3
greedy_it2,28.138687,silencing,USPL1_chr13_30617936_+,PC-3
two_cres_shuffled,25.566277,silencing,USPL1_chr13_30617936_+,PC-3
wt,29.045332,silencing,ZNF460_chr19_57280484_+,PC-3
greedy_it1,25.835352,silencing,ZNF460_chr19_57280484_+,PC-3
greedy_it2,27.31448,silencing,ZNF460_chr19_57280484_+,PC-3
two_cres_shuffled,24.589897,silencing,ZNF460_chr19_57280484_+,PC-3
wt,29.417334,silencing,C2orf69_chr2_199911292_+,PC-3
greedy_it1,26.782385,silencing,C2orf69_chr2_199911292_+,PC-3
greedy_it2,28.40321,silencing,C2orf69_chr2_199911292_+,PC-3
two_cres_shuffled,26.066298,silencing,C2orf69_chr2_199911292_+,PC-3
wt,29.4406,silencing,ZNF544_chr19_58228974_+,PC-3
greedy_it1,25.891327,silencing,ZNF544_chr19_58228974_+,PC-3
greedy_it2,28.262085,silencing,ZNF544_chr19_58228974_+,PC-3
two_cres_shuffled,24.247232,silencing,ZNF544_chr19_58228974_+,PC-3
wt,29.699238,silencing,ZNF222_chr19_44025378_+,PC-3
greedy_it1,28.749195,silencing,ZNF222_chr19_44025378_+,PC-3
greedy_it2,28.992197,silencing,ZNF222_chr19_44025378_+,PC-3
two_cres_shuffled,28.370468,silencing,ZNF222_chr19_44025378_+,PC-3
wt,29.696136,silencing,ALG10_chr12_34022467_+,PC-3
greedy_it1,28.57308,silencing,ALG10_chr12_34022467_+,PC-3
greedy_it2,28.861603,silencing,ALG10_chr12_34022467_+,PC-3
two_cres_shuffled,27.673319,silencing,ALG10_chr12_34022467_+,PC-3
wt,29.831944,silencing,ZNF225_chr19_44113398_+,PC-3
greedy_it1,28.555109,silencing,ZNF225_chr19_44113398_+,PC-3
greedy_it2,28.652035,silencing,ZNF225_chr19_44113398_+,PC-3
two_cres_shuffled,27.766966,silencing,ZNF225_chr19_44113398_+,PC-3
wt,29.911697,silencing,ZNF286A_chr17_15699776_+,PC-3
greedy_it1,26.468044,silencing,ZNF286A_chr17_15699776_+,PC-3
greedy_it2,27.06311,silencing,ZNF286A_chr17_15699776_+,PC-3
two_cres_shuffled,24.901903,silencing,ZNF286A_chr17_15699776_+,PC-3
wt,30.025883,silencing,ETV3_chr1_157138474_-,PC-3
greedy_it1,27.513422,silencing,ETV3_chr1_157138474_-,PC-3
greedy_it2,28.287693,silencing,ETV3_chr1_157138474_-,PC-3
two_cres_shuffled,26.441658,silencing,ETV3_chr1_157138474_-,PC-3
wt,30.761982,silencing,ZNF718_chr4_124537_+,PC-3
greedy_it1,26.441822,silencing,ZNF718_chr4_124537_+,PC-3
greedy_it2,28.228292,silencing,ZNF718_chr4_124537_+,PC-3
two_cres_shuffled,23.405718,silencing,ZNF718_chr4_124537_+,PC-3
wt,31.803827,silencing,ZNF264_chr19_57191536_+,PC-3
greedy_it1,30.189377,silencing,ZNF264_chr19_57191536_+,PC-3
greedy_it2,30.972956,silencing,ZNF264_chr19_57191536_+,PC-3
two_cres_shuffled,29.393349,silencing,ZNF264_chr19_57191536_+,PC-3
wt,31.879776,silencing,ZNF397_chr18_35241036_+,PC-3
greedy_it1,29.706028,silencing,ZNF397_chr18_35241036_+,PC-3
greedy_it2,31.102001,silencing,ZNF397_chr18_35241036_+,PC-3
two_cres_shuffled,28.749828,silencing,ZNF397_chr18_35241036_+,PC-3
wt,31.923563,silencing,ZNF302_chr19_34677646_+,PC-3
greedy_it1,29.911373,silencing,ZNF302_chr19_34677646_+,PC-3
greedy_it2,31.027664,silencing,ZNF302_chr19_34677646_+,PC-3
two_cres_shuffled,28.970278,silencing,ZNF302_chr19_34677646_+,PC-3
wt,32.299393,silencing,ZNF268_chr12_133181513_+,PC-3
greedy_it1,30.408325,silencing,ZNF268_chr12_133181513_+,PC-3
greedy_it2,30.692814,silencing,ZNF268_chr12_133181513_+,PC-3
two_cres_shuffled,28.775291,silencing,ZNF268_chr12_133181513_+,PC-3
wt,33.015343,silencing,ZNF230_chr19_44002956_+,PC-3
greedy_it1,30.64458,silencing,ZNF230_chr19_44002956_+,PC-3
greedy_it2,31.373463,silencing,ZNF230_chr19_44002956_+,PC-3
two_cres_shuffled,28.942398,silencing,ZNF230_chr19_44002956_+,PC-3
wt,33.055695,silencing,ZNF235_chr19_44305025_-,PC-3
greedy_it1,30.260563,silencing,ZNF235_chr19_44305025_-,PC-3
greedy_it2,32.192474,silencing,ZNF235_chr19_44305025_-,PC-3
two_cres_shuffled,29.591915,silencing,ZNF235_chr19_44305025_-,PC-3
wt,34.213093,silencing,ZNF197_chr3_44625018_+,PC-3
greedy_it1,32.14207,silencing,ZNF197_chr3_44625018_+,PC-3
greedy_it2,33.183174,silencing,ZNF197_chr3_44625018_+,PC-3
two_cres_shuffled,31.458698,silencing,ZNF197_chr3_44625018_+,PC-3
wt,34.348537,silencing,ZNF266_chr19_9435571_-,PC-3
greedy_it1,32.39087,silencing,ZNF266_chr19_9435571_-,PC-3
greedy_it2,32.41347,silencing,ZNF266_chr19_9435571_-,PC-3
two_cres_shuffled,30.389574,silencing,ZNF266_chr19_9435571_-,PC-3
wt,34.69145,silencing,PPP1R8_chr1_27830781_+,PC-3
greedy_it1,31.551468,silencing,PPP1R8_chr1_27830781_+,PC-3
greedy_it2,34.926086,silencing,PPP1R8_chr1_27830781_+,PC-3
two_cres_shuffled,30.078587,silencing,PPP1R8_chr1_27830781_+,PC-3
wt,35.514732,silencing,ZNF560_chr19_9498616_-,PC-3
greedy_it1,33.704243,silencing,ZNF560_chr19_9498616_-,PC-3
greedy_it2,34.218296,silencing,ZNF560_chr19_9498616_-,PC-3
two_cres_shuffled,32.45274,silencing,ZNF560_chr19_9498616_-,PC-3
wt,39.268707,silencing,FOXO3B_chr17_18682314_-,PC-3
greedy_it1,36.09459,silencing,FOXO3B_chr17_18682314_-,PC-3
greedy_it2,36.25899,silencing,FOXO3B_chr17_18682314_-,PC-3
two_cres_shuffled,33.402596,silencing,FOXO3B_chr17_18682314_-,PC-3
wt,44.544792,silencing,ZNF33A_chr10_38010654_+,PC-3
greedy_it1,40.610832,silencing,ZNF33A_chr10_38010654_+,PC-3
greedy_it2,42.815083,silencing,ZNF33A_chr10_38010654_+,PC-3
two_cres_shuffled,38.018486,silencing,ZNF33A_chr10_38010654_+,PC-3
wt,45.906532,silencing,GCC2_chr2_108449106_+,PC-3
greedy_it1,43.34804,silencing,GCC2_chr2_108449106_+,PC-3
greedy_it2,43.3721,silencing,GCC2_chr2_108449106_+,PC-3
two_cres_shuffled,40.890694,silencing,GCC2_chr2_108449106_+,PC-3
wt,45.993603,silencing,ZNF669_chr1_247104278_-,PC-3
greedy_it1,40.82737,silencing,ZNF669_chr1_247104278_-,PC-3
greedy_it2,42.103397,silencing,ZNF669_chr1_247104278_-,PC-3
two_cres_shuffled,37.57938,silencing,ZNF669_chr1_247104278_-,PC-3
wt,46.3897,silencing,PRRG1_chrX_37349378_+,PC-3
greedy_it1,42.64826,silencing,PRRG1_chrX_37349378_+,PC-3
greedy_it2,45.031208,silencing,PRRG1_chrX_37349378_+,PC-3
two_cres_shuffled,39.47203,silencing,PRRG1_chrX_37349378_+,PC-3
wt,55.577847,silencing,HJURP_chr2_233854535_-,PC-3
greedy_it1,50.299004,silencing,HJURP_chr2_233854535_-,PC-3
greedy_it2,53.453808,silencing,HJURP_chr2_233854535_-,PC-3
two_cres_shuffled,48.38473,silencing,HJURP_chr2_233854535_-,PC-3
wt,56.345703,silencing,NKTR_chr3_42600742_+,PC-3
greedy_it1,50.939903,silencing,NKTR_chr3_42600742_+,PC-3
greedy_it2,55.557934,silencing,NKTR_chr3_42600742_+,PC-3
two_cres_shuffled,49.381233,silencing,NKTR_chr3_42600742_+,PC-3
wt,56.709778,silencing,CENPC_chr4_67545503_-,PC-3
greedy_it1,55.412727,silencing,CENPC_chr4_67545503_-,PC-3
greedy_it2,55.42135,silencing,CENPC_chr4_67545503_-,PC-3
two_cres_shuffled,53.913647,silencing,CENPC_chr4_67545503_-,PC-3
wt,57.38554,silencing,ENSG00000248710_chr3_160449829_-,PC-3
greedy_it1,54.87327,silencing,ENSG00000248710_chr3_160449829_-,PC-3
greedy_it2,55.150536,silencing,ENSG00000248710_chr3_160449829_-,PC-3
two_cres_shuffled,52.82112,silencing,ENSG00000248710_chr3_160449829_-,PC-3
wt,58.810074,silencing,MTHFD2L_chr4_74158111_+,PC-3
greedy_it1,55.846577,silencing,MTHFD2L_chr4_74158111_+,PC-3
greedy_it2,56.919666,silencing,MTHFD2L_chr4_74158111_+,PC-3
two_cres_shuffled,52.567787,silencing,MTHFD2L_chr4_74158111_+,PC-3
wt,60.937946,silencing,BLTP1_chr4_122152330_+,PC-3
greedy_it1,59.491375,silencing,BLTP1_chr4_122152330_+,PC-3
greedy_it2,60.47517,silencing,BLTP1_chr4_122152330_+,PC-3
two_cres_shuffled,58.32779,silencing,BLTP1_chr4_122152330_+,PC-3
wt,65.52116,silencing,ZSCAN30_chr18_35290232_-,PC-3
greedy_it1,63.15206,silencing,ZSCAN30_chr18_35290232_-,PC-3
greedy_it2,66.30909,silencing,ZSCAN30_chr18_35290232_-,PC-3
two_cres_shuffled,60.73829,silencing,ZSCAN30_chr18_35290232_-,PC-3
wt,76.528755,silencing,CHAMP1_chr13_114314489_+,PC-3
greedy_it1,72.479866,silencing,CHAMP1_chr13_114314489_+,PC-3
greedy_it2,74.136475,silencing,CHAMP1_chr13_114314489_+,PC-3
two_cres_shuffled,69.9778,silencing,CHAMP1_chr13_114314489_+,PC-3
wt,80.77435,silencing,ASDURF_chr2_189661520_+,PC-3
greedy_it1,69.88524,silencing,ASDURF_chr2_189661520_+,PC-3
greedy_it2,75.66666,silencing,ASDURF_chr2_189661520_+,PC-3
two_cres_shuffled,67.073425,silencing,ASDURF_chr2_189661520_+,PC-3
wt,82.185936,silencing,ASNSD1_chr2_189661384_+,PC-3
greedy_it1,69.586975,silencing,ASNSD1_chr2_189661384_+,PC-3
greedy_it2,77.06273,silencing,ASNSD1_chr2_189661384_+,PC-3
two_cres_shuffled,67.45144,silencing,ASNSD1_chr2_189661384_+,PC-3
wt,87.727325,silencing,YTHDF3_chr8_63168552_+,PC-3
greedy_it1,75.49596,silencing,YTHDF3_chr8_63168552_+,PC-3
greedy_it2,84.163414,silencing,YTHDF3_chr8_63168552_+,PC-3
two_cres_shuffled,74.95335,silencing,YTHDF3_chr8_63168552_+,PC-3
wt,88.67475,silencing,ENSG00000286165_chr2_189661518_+,PC-3
greedy_it1,76.65988,silencing,ENSG00000286165_chr2_189661518_+,PC-3
greedy_it2,83.25967,silencing,ENSG00000286165_chr2_189661518_+,PC-3
two_cres_shuffled,72.60146,silencing,ENSG00000286165_chr2_189661518_+,PC-3
wt,106.328316,enhancing,RUFY3_chr4_70704800_+,GM12878
greedy_it1,94.29088,enhancing,RUFY3_chr4_70704800_+,GM12878
greedy_it2,95.88321,enhancing,RUFY3_chr4_70704800_+,GM12878
two_cres_shuffled,79.4753,enhancing,RUFY3_chr4_70704800_+,GM12878
wt,94.73874,enhancing,AMPD3_chr11_10455263_+,GM12878
greedy_it1,84.90401,enhancing,AMPD3_chr11_10455263_+,GM12878
