,0,context,seq_id,cell_line
two_cres_shuffled,55.09472,silencing,PRRG1_chrX_37349378_+,PC-3
wt,55.59732,silencing,HJURP_chr2_233854535_-,PC-3
greedy_it1,75.05077,silencing,HJURP_chr2_233854535_-,PC-3
greedy_it2,66.45697,silencing,HJURP_chr2_233854535_-,PC-3
two_cres_shuffled,89.70374,silencing,HJURP_chr2_233854535_-,PC-3
wt,56.320137,silencing,NKTR_chr3_42600742_+,PC-3
greedy_it1,70.67935,silencing,NKTR_chr3_42600742_+,PC-3
greedy_it2,60.797173,silencing,NKTR_chr3_42600742_+,PC-3
two_cres_shuffled,84.051704,silencing,NKTR_chr3_42600742_+,PC-3
wt,56.68483,silencing,CENPC_chr4_67545503_-,PC-3
greedy_it1,65.9427,silencing,CENPC_chr4_67545503_-,PC-3
greedy_it2,58.31832,silencing,CENPC_chr4_67545503_-,PC-3
two_cres_shuffled,71.7261,silencing,CENPC_chr4_67545503_-,PC-3
wt,57.379562,silencing,ENSG00000248710_chr3_160449829_-,PC-3
greedy_it1,114.493614,silencing,ENSG00000248710_chr3_160449829_-,PC-3
greedy_it2,64.76265,silencing,ENSG00000248710_chr3_160449829_-,PC-3
two_cres_shuffled,127.920334,silencing,ENSG00000248710_chr3_160449829_-,PC-3
wt,58.7861,silencing,MTHFD2L_chr4_74158111_+,PC-3
greedy_it1,65.2638,silencing,MTHFD2L_chr4_74158111_+,PC-3
greedy_it2,64.25441,silencing,MTHFD2L_chr4_74158111_+,PC-3
two_cres_shuffled,73.62196,silencing,MTHFD2L_chr4_74158111_+,PC-3
wt,60.91437,silencing,BLTP1_chr4_122152330_+,PC-3
greedy_it1,66.98678,silencing,BLTP1_chr4_122152330_+,PC-3
greedy_it2,64.27086,silencing,BLTP1_chr4_122152330_+,PC-3
two_cres_shuffled,71.37664,silencing,BLTP1_chr4_122152330_+,PC-3
wt,65.50742,silencing,ZSCAN30_chr18_35290232_-,PC-3
greedy_it1,107.20671,silencing,ZSCAN30_chr18_35290232_-,PC-3
greedy_it2,68.40383,silencing,ZSCAN30_chr18_35290232_-,PC-3
two_cres_shuffled,124.03964,silencing,ZSCAN30_chr18_35290232_-,PC-3
wt,76.4772,silencing,CHAMP1_chr13_114314489_+,PC-3
greedy_it1,110.90182,silencing,CHAMP1_chr13_114314489_+,PC-3
greedy_it2,80.70604,silencing,CHAMP1_chr13_114314489_+,PC-3
two_cres_shuffled,116.09986,silencing,CHAMP1_chr13_114314489_+,PC-3
wt,80.73609,silencing,ASDURF_chr2_189661520_+,PC-3
greedy_it1,128.14317,silencing,ASDURF_chr2_189661520_+,PC-3
greedy_it2,82.08148,silencing,ASDURF_chr2_189661520_+,PC-3
two_cres_shuffled,145.0043,silencing,ASDURF_chr2_189661520_+,PC-3
wt,82.2182,silencing,ASNSD1_chr2_189661384_+,PC-3
greedy_it1,115.05556,silencing,ASNSD1_chr2_189661384_+,PC-3
greedy_it2,83.92767,silencing,ASNSD1_chr2_189661384_+,PC-3
two_cres_shuffled,126.72961,silencing,ASNSD1_chr2_189661384_+,PC-3
wt,87.71459,silencing,YTHDF3_chr8_63168552_+,PC-3
greedy_it1,141.29239,silencing,YTHDF3_chr8_63168552_+,PC-3
greedy_it2,92.21672,silencing,YTHDF3_chr8_63168552_+,PC-3
two_cres_shuffled,155.01585,silencing,YTHDF3_chr8_63168552_+,PC-3
wt,88.6504,silencing,ENSG00000286165_chr2_189661518_+,PC-3
greedy_it1,143.22845,silencing,ENSG00000286165_chr2_189661518_+,PC-3
greedy_it2,88.2579,silencing,ENSG00000286165_chr2_189661518_+,PC-3
two_cres_shuffled,154.4953,silencing,ENSG00000286165_chr2_189661518_+,PC-3
wt,106.43583,enhancing,RUFY3_chr4_70704800_+,GM12878
greedy_it1,115.08479,enhancing,RUFY3_chr4_70704800_+,GM12878
greedy_it2,109.24744,enhancing,RUFY3_chr4_70704800_+,GM12878
two_cres_shuffled,119.55665,enhancing,RUFY3_chr4_70704800_+,GM12878
wt,94.74849,enhancing,AMPD3_chr11_10455263_+,GM12878
greedy_it1,103.81767,enhancing,AMPD3_chr11_10455263_+,GM12878
greedy_it2,97.65819,enhancing,AMPD3_chr11_10455263_+,GM12878
two_cres_shuffled,108.65314,enhancing,AMPD3_chr11_10455263_+,GM12878
wt,87.776924,enhancing,GPR157_chr1_9129102_-,GM12878
greedy_it1,90.45005,enhancing,GPR157_chr1_9129102_-,GM12878
greedy_it2,90.03569,enhancing,GPR157_chr1_9129102_-,GM12878
two_cres_shuffled,92.812225,enhancing,GPR157_chr1_9129102_-,GM12878
wt,74.88342,enhancing,PLA2G4C_chr19_48110817_-,GM12878
greedy_it1,81.461586,enhancing,PLA2G4C_chr19_48110817_-,GM12878
greedy_it2,80.38077,enhancing,PLA2G4C_chr19_48110817_-,GM12878
two_cres_shuffled,84.86322,enhancing,PLA2G4C_chr19_48110817_-,GM12878
wt,66.145035,enhancing,FCRL2_chr1_157777132_-,GM12878
greedy_it1,68.08227,enhancing,FCRL2_chr1_157777132_-,GM12878
greedy_it2,67.80414,enhancing,FCRL2_chr1_157777132_-,GM12878
two_cres_shuffled,69.69917,enhancing,FCRL2_chr1_157777132_-,GM12878
wt,52.910683,enhancing,PTGIR_chr19_46625037_-,GM12878
greedy_it1,64.40932,enhancing,PTGIR_chr19_46625037_-,GM12878
greedy_it2,55.249565,enhancing,PTGIR_chr19_46625037_-,GM12878
two_cres_shuffled,70.444214,enhancing,PTGIR_chr19_46625037_-,GM12878
wt,362.28778,enhancing,SCP2_chr1_53014973_+,GM12878
greedy_it1,370.00906,enhancing,SCP2_chr1_53014973_+,GM12878
greedy_it2,358.0068,enhancing,SCP2_chr1_53014973_+,GM12878
two_cres_shuffled,374.3406,enhancing,SCP2_chr1_53014973_+,GM12878
wt,136.67685,enhancing,DNASE1L3_chr3_58214697_-,GM12878
greedy_it1,149.62978,enhancing,DNASE1L3_chr3_58214697_-,GM12878
greedy_it2,141.97464,enhancing,DNASE1L3_chr3_58214697_-,GM12878
two_cres_shuffled,155.06494,enhancing,DNASE1L3_chr3_58214697_-,GM12878
wt,258.74655,enhancing,PSMB5_chr14_23034890_-,GM12878
greedy_it1,269.316,enhancing,PSMB5_chr14_23034890_-,GM12878
greedy_it2,265.59546,enhancing,PSMB5_chr14_23034890_-,GM12878
two_cres_shuffled,275.1668,enhancing,PSMB5_chr14_23034890_-,GM12878
wt,138.7042,enhancing,ZNF729_chr19_22286440_+,GM12878
greedy_it1,257.3041,enhancing,ZNF729_chr19_22286440_+,GM12878
greedy_it2,159.75925,enhancing,ZNF729_chr19_22286440_+,GM12878
two_cres_shuffled,313.13354,enhancing,ZNF729_chr19_22286440_+,GM12878
wt,91.50469,enhancing,F2R_chr5_76716125_+,GM12878
greedy_it1,99.799255,enhancing,F2R_chr5_76716125_+,GM12878
greedy_it2,94.515144,enhancing,F2R_chr5_76716125_+,GM12878
two_cres_shuffled,103.23323,enhancing,F2R_chr5_76716125_+,GM12878
wt,134.5286,enhancing,MAL_chr2_95025707_+,GM12878
greedy_it1,140.60445,enhancing,MAL_chr2_95025707_+,GM12878
greedy_it2,137.85957,enhancing,MAL_chr2_95025707_+,GM12878
two_cres_shuffled,145.63829,enhancing,MAL_chr2_95025707_+,GM12878
wt,184.74873,enhancing,ADA_chr20_44651686_-,GM12878
greedy_it1,213.73616,enhancing,ADA_chr20_44651686_-,GM12878
greedy_it2,207.83145,enhancing,ADA_chr20_44651686_-,GM12878
two_cres_shuffled,237.4194,enhancing,ADA_chr20_44651686_-,GM12878
wt,247.3713,enhancing,RPN2_chr20_37179329_+,GM12878
greedy_it1,256.61212,enhancing,RPN2_chr20_37179329_+,GM12878
greedy_it2,253.1178,enhancing,RPN2_chr20_37179329_+,GM12878
two_cres_shuffled,264.4915,enhancing,RPN2_chr20_37179329_+,GM12878
wt,103.609726,enhancing,SEPTIN3_chr22_41976809_+,GM12878
greedy_it1,120.07892,enhancing,SEPTIN3_chr22_41976809_+,GM12878
greedy_it2,110.889404,enhancing,SEPTIN3_chr22_41976809_+,GM12878
two_cres_shuffled,126.34798,enhancing,SEPTIN3_chr22_41976809_+,GM12878
wt,74.06082,enhancing,TMCC2_chr1_205227945_+,GM12878
greedy_it1,86.46327,enhancing,TMCC2_chr1_205227945_+,GM12878
greedy_it2,80.89606,enhancing,TMCC2_chr1_205227945_+,GM12878
two_cres_shuffled,95.51029,enhancing,TMCC2_chr1_205227945_+,GM12878
wt,296.97815,enhancing,UROD_chr1_45012247_+,GM12878
greedy_it1,302.7721,enhancing,UROD_chr1_45012247_+,GM12878
greedy_it2,300.21664,enhancing,UROD_chr1_45012247_+,GM12878
two_cres_shuffled,311.3007,enhancing,UROD_chr1_45012247_+,GM12878
wt,67.404465,enhancing,OASL_chr12_121038980_-,GM12878
greedy_it1,88.6023,enhancing,OASL_chr12_121038980_-,GM12878
greedy_it2,76.83651,enhancing,OASL_chr12_121038980_-,GM12878
two_cres_shuffled,105.05999,enhancing,OASL_chr12_121038980_-,GM12878
wt,47.541985,enhancing,JAML_chr11_118225021_-,GM12878
greedy_it1,71.49395,enhancing,JAML_chr11_118225021_-,GM12878
greedy_it2,62.12395,enhancing,JAML_chr11_118225021_-,GM12878
two_cres_shuffled,92.313576,enhancing,JAML_chr11_118225021_-,GM12878
wt,67.24467,enhancing,GPR82_chrX_41724180_+,GM12878
greedy_it1,88.08462,enhancing,GPR82_chrX_41724180_+,GM12878
greedy_it2,74.34258,enhancing,GPR82_chrX_41724180_+,GM12878
two_cres_shuffled,95.051445,enhancing,GPR82_chrX_41724180_+,GM12878
wt,214.96127,enhancing,TTC8_chr14_88824655_+,GM12878
greedy_it1,232.12244,enhancing,TTC8_chr14_88824655_+,GM12878
greedy_it2,222.70755,enhancing,TTC8_chr14_88824655_+,GM12878
two_cres_shuffled,240.03079,enhancing,TTC8_chr14_88824655_+,GM12878
wt,144.5687,enhancing,CASP10_chr2_201183126_+,GM12878
greedy_it1,161.41179,enhancing,CASP10_chr2_201183126_+,GM12878
greedy_it2,155.54703,enhancing,CASP10_chr2_201183126_+,GM12878
two_cres_shuffled,169.43149,enhancing,CASP10_chr2_201183126_+,GM12878
wt,52.248844,enhancing,EMX1_chr2_72916259_+,GM12878
greedy_it1,57.90511,enhancing,EMX1_chr2_72916259_+,GM12878
greedy_it2,56.322712,enhancing,EMX1_chr2_72916259_+,GM12878
two_cres_shuffled,61.866264,enhancing,EMX1_chr2_72916259_+,GM12878
wt,66.39413,enhancing,CCDC106_chr19_55648211_+,GM12878
greedy_it1,73.817215,enhancing,CCDC106_chr19_55648211_+,GM12878
greedy_it2,68.71028,enhancing,CCDC106_chr19_55648211_+,GM12878
two_cres_shuffled,77.84202,enhancing,CCDC106_chr19_55648211_+,GM12878
wt,123.905174,enhancing,CDC42EP3_chr2_37671642_-,GM12878
greedy_it1,134.09445,enhancing,CDC42EP3_chr2_37671642_-,GM12878
greedy_it2,130.50084,enhancing,CDC42EP3_chr2_37671642_-,GM12878
two_cres_shuffled,141.95676,enhancing,CDC42EP3_chr2_37671642_-,GM12878
wt,59.266304,enhancing,IDO1_chr8_39913890_+,GM12878
greedy_it1,83.08086,enhancing,IDO1_chr8_39913890_+,GM12878
greedy_it2,63.68695,enhancing,IDO1_chr8_39913890_+,GM12878
two_cres_shuffled,87.62464,enhancing,IDO1_chr8_39913890_+,GM12878
wt,322.4065,enhancing,NEK9_chr14_75127048_-,GM12878
greedy_it1,332.1562,enhancing,NEK9_chr14_75127048_-,GM12878
greedy_it2,326.57132,enhancing,NEK9_chr14_75127048_-,GM12878
two_cres_shuffled,336.3983,enhancing,NEK9_chr14_75127048_-,GM12878
wt,117.67641,enhancing,PTPMT1_chr11_47565598_+,GM12878
greedy_it1,152.74535,enhancing,PTPMT1_chr11_47565598_+,GM12878
greedy_it2,130.9023,enhancing,PTPMT1_chr11_47565598_+,GM12878
two_cres_shuffled,162.23059,enhancing,PTPMT1_chr11_47565598_+,GM12878
wt,177.58557,enhancing,TYROBP_chr19_35908295_-,GM12878
greedy_it1,189.65047,enhancing,TYROBP_chr19_35908295_-,GM12878
greedy_it2,180.10294,enhancing,TYROBP_chr19_35908295_-,GM12878
two_cres_shuffled,196.71732,enhancing,TYROBP_chr19_35908295_-,GM12878
wt,76.368515,enhancing,CTXN1_chr19_7926135_-,GM12878
greedy_it1,77.502975,enhancing,CTXN1_chr19_7926135_-,GM12878
greedy_it2,76.98498,enhancing,CTXN1_chr19_7926135_-,GM12878
two_cres_shuffled,78.35814,enhancing,CTXN1_chr19_7926135_-,GM12878
wt,446.76392,enhancing,FCER2_chr19_7702131_-,GM12878
greedy_it1,450.58575,enhancing,FCER2_chr19_7702131_-,GM12878
greedy_it2,448.33066,enhancing,FCER2_chr19_7702131_-,GM12878
two_cres_shuffled,452.5008,enhancing,FCER2_chr19_7702131_-,GM12878
wt,127.41752,enhancing,ZNF91_chr19_23395446_-,GM12878
greedy_it1,170.1074,enhancing,ZNF91_chr19_23395446_-,GM12878
greedy_it2,133.87029,enhancing,ZNF91_chr19_23395446_-,GM12878
two_cres_shuffled,180.44331,enhancing,ZNF91_chr19_23395446_-,GM12878
wt,140.36905,enhancing,FAM120C_chrX_54183254_-,GM12878
greedy_it1,153.52435,enhancing,FAM120C_chrX_54183254_-,GM12878
greedy_it2,144.6963,enhancing,FAM120C_chrX_54183254_-,GM12878
two_cres_shuffled,165.017,enhancing,FAM120C_chrX_54183254_-,GM12878
wt,47.988403,enhancing,BTK_chrX_101386191_-,GM12878
greedy_it1,58.414986,enhancing,BTK_chrX_101386191_-,GM12878
greedy_it2,58.124847,enhancing,BTK_chrX_101386191_-,GM12878
two_cres_shuffled,68.74116,enhancing,BTK_chrX_101386191_-,GM12878
wt,155.40063,enhancing,QDPR_chr4_17512089_-,GM12878
greedy_it1,166.13066,enhancing,QDPR_chr4_17512089_-,GM12878
greedy_it2,162.47635,enhancing,QDPR_chr4_17512089_-,GM12878
two_cres_shuffled,173.05304,enhancing,QDPR_chr4_17512089_-,GM12878
wt,45.84543,enhancing,CDK5R1_chr17_32486992_+,GM12878
greedy_it1,47.2998,enhancing,CDK5R1_chr17_32486992_+,GM12878
greedy_it2,46.74183,enhancing,CDK5R1_chr17_32486992_+,GM12878
two_cres_shuffled,48.429512,enhancing,CDK5R1_chr17_32486992_+,GM12878
wt,202.08705,enhancing,MAIP1_chr2_199955581_+,GM12878
greedy_it1,222.1303,enhancing,MAIP1_chr2_199955581_+,GM12878
greedy_it2,219.25046,enhancing,MAIP1_chr2_199955581_+,GM12878
two_cres_shuffled,237.56769,enhancing,MAIP1_chr2_199955581_+,GM12878
wt,222.0982,enhancing,PEDS1_chr20_50153723_-,GM12878
greedy_it1,236.55286,enhancing,PEDS1_chr20_50153723_-,GM12878
greedy_it2,226.14517,enhancing,PEDS1_chr20_50153723_-,GM12878
two_cres_shuffled,244.56459,enhancing,PEDS1_chr20_50153723_-,GM12878
wt,78.62006,enhancing,NIPSNAP3B_chr9_104764128_+,GM12878
greedy_it1,87.3856,enhancing,NIPSNAP3B_chr9_104764128_+,GM12878
greedy_it2,82.367584,enhancing,NIPSNAP3B_chr9_104764128_+,GM12878
two_cres_shuffled,92.811935,enhancing,NIPSNAP3B_chr9_104764128_+,GM12878
wt,169.4234,enhancing,NME6_chr3_48301394_-,GM12878
greedy_it1,176.21375,enhancing,NME6_chr3_48301394_-,GM12878
greedy_it2,175.44745,enhancing,NME6_chr3_48301394_-,GM12878
two_cres_shuffled,183.85025,enhancing,NME6_chr3_48301394_-,GM12878
wt,70.357346,enhancing,MEST_chr7_130486341_+,GM12878
greedy_it1,101.07973,enhancing,MEST_chr7_130486341_+,GM12878
greedy_it2,82.44577,enhancing,MEST_chr7_130486341_+,GM12878
two_cres_shuffled,115.51753,enhancing,MEST_chr7_130486341_+,GM12878
wt,132.62657,enhancing,SSTR2_chr17_73165009_+,GM12878
greedy_it1,142.29259,enhancing,SSTR2_chr17_73165009_+,GM12878
greedy_it2,131.62265,enhancing,SSTR2_chr17_73165009_+,GM12878
two_cres_shuffled,145.69699,enhancing,SSTR2_chr17_73165009_+,GM12878
wt,394.4738,enhancing,PLCG2_chr16_81779312_+,GM12878
greedy_it1,402.02496,enhancing,PLCG2_chr16_81779312_+,GM12878
greedy_it2,400.32886,enhancing,PLCG2_chr16_81779312_+,GM12878
two_cres_shuffled,408.85095,enhancing,PLCG2_chr16_81779312_+,GM12878
wt,326.38068,enhancing,BOLA3_chr2_74147912_-,GM12878
greedy_it1,328.80664,enhancing,BOLA3_chr2_74147912_-,GM12878
greedy_it2,326.45328,enhancing,BOLA3_chr2_74147912_-,GM12878
two_cres_shuffled,332.37408,enhancing,BOLA3_chr2_74147912_-,GM12878
wt,58.566986,enhancing,FAM78A_chr9_131276510_-,GM12878
greedy_it1,62.797596,enhancing,FAM78A_chr9_131276510_-,GM12878
greedy_it2,60.795788,enhancing,FAM78A_chr9_131276510_-,GM12878
two_cres_shuffled,64.06924,enhancing,FAM78A_chr9_131276510_-,GM12878
wt,171.32301,enhancing,ENSG00000214265_chr15_24955033_+,GM12878
greedy_it1,181.49397,enhancing,ENSG00000214265_chr15_24955033_+,GM12878
greedy_it2,176.87643,enhancing,ENSG00000214265_chr15_24955033_+,GM12878
two_cres_shuffled,186.50587,enhancing,ENSG00000214265_chr15_24955033_+,GM12878
wt,255.71432,enhancing,PSMD1_chr2_231056866_+,GM12878
greedy_it1,281.9412,enhancing,PSMD1_chr2_231056866_+,GM12878
greedy_it2,278.3413,enhancing,PSMD1_chr2_231056866_+,GM12878
two_cres_shuffled,301.5984,enhancing,PSMD1_chr2_231056866_+,GM12878
wt,304.1137,enhancing,GEMIN6_chr2_38778209_+,GM12878
greedy_it1,315.99884,enhancing,GEMIN6_chr2_38778209_+,GM12878
greedy_it2,312.44305,enhancing,GEMIN6_chr2_38778209_+,GM12878
two_cres_shuffled,325.00067,enhancing,GEMIN6_chr2_38778209_+,GM12878
wt,55.650757,enhancing,COL5A3_chr19_10010504_-,GM12878
greedy_it1,59.16985,enhancing,COL5A3_chr19_10010504_-,GM12878
greedy_it2,57.276253,enhancing,COL5A3_chr19_10010504_-,GM12878
two_cres_shuffled,61.615067,enhancing,COL5A3_chr19_10010504_-,GM12878
wt,247.5987,enhancing,NHLRC3_chr13_39038390_+,GM12878
greedy_it1,267.23227,enhancing,NHLRC3_chr13_39038390_+,GM12878
greedy_it2,259.74237,enhancing,NHLRC3_chr13_39038390_+,GM12878
two_cres_shuffled,283.0313,enhancing,NHLRC3_chr13_39038390_+,GM12878
wt,64.92952,enhancing,BASP1_chr5_17217630_+,GM12878
greedy_it1,73.12926,enhancing,BASP1_chr5_17217630_+,GM12878
greedy_it2,69.197075,enhancing,BASP1_chr5_17217630_+,GM12878
two_cres_shuffled,76.166306,enhancing,BASP1_chr5_17217630_+,GM12878
wt,55.235718,enhancing,ENSG00000258539_chr10_124791727_-,GM12878
greedy_it1,69.250626,enhancing,ENSG00000258539_chr10_124791727_-,GM12878
greedy_it2,61.53292,enhancing,ENSG00000258539_chr10_124791727_-,GM12878
two_cres_shuffled,72.30557,enhancing,ENSG00000258539_chr10_124791727_-,GM12878
wt,68.1214,enhancing,SMPDL3A_chr6_122789257_+,GM12878
greedy_it1,76.486145,enhancing,SMPDL3A_chr6_122789257_+,GM12878
greedy_it2,76.350334,enhancing,SMPDL3A_chr6_122789257_+,GM12878
two_cres_shuffled,86.345634,enhancing,SMPDL3A_chr6_122789257_+,GM12878
wt,50.83286,enhancing,PHF10_chr6_169724500_-,GM12878
greedy_it1,55.909435,enhancing,PHF10_chr6_169724500_-,GM12878
greedy_it2,54.026283,enhancing,PHF10_chr6_169724500_-,GM12878
two_cres_shuffled,60.25839,enhancing,PHF10_chr6_169724500_-,GM12878
wt,118.087036,enhancing,DTX1_chr12_113056729_+,GM12878
greedy_it1,122.91018,enhancing,DTX1_chr12_113056729_+,GM12878
greedy_it2,121.08264,enhancing,DTX1_chr12_113056729_+,GM12878
two_cres_shuffled,131.29877,enhancing,DTX1_chr12_113056729_+,GM12878
wt,103.22286,enhancing,P4HA2_chr5_132227835_-,GM12878
greedy_it1,114.411476,enhancing,P4HA2_chr5_132227835_-,GM12878
greedy_it2,114.01296,enhancing,P4HA2_chr5_132227835_-,GM12878
two_cres_shuffled,124.11194,enhancing,P4HA2_chr5_132227835_-,GM12878
wt,105.230896,enhancing,COQ3_chr6_99394195_-,GM12878
greedy_it1,111.074974,enhancing,COQ3_chr6_99394195_-,GM12878
greedy_it2,110.70795,enhancing,COQ3_chr6_99394195_-,GM12878
two_cres_shuffled,116.19708,enhancing,COQ3_chr6_99394195_-,GM12878
wt,311.081,enhancing,CYTH1_chr17_78736890_-,GM12878
greedy_it1,312.8468,enhancing,CYTH1_chr17_78736890_-,GM12878
greedy_it2,312.69876,enhancing,CYTH1_chr17_78736890_-,GM12878
two_cres_shuffled,318.08502,enhancing,CYTH1_chr17_78736890_-,GM12878
wt,50.14755,enhancing,KHDRBS2_chr6_62286225_-,GM12878
greedy_it1,59.096313,enhancing,KHDRBS2_chr6_62286225_-,GM12878
greedy_it2,57.56466,enhancing,KHDRBS2_chr6_62286225_-,GM12878
two_cres_shuffled,66.86684,enhancing,KHDRBS2_chr6_62286225_-,GM12878
wt,142.34921,enhancing,DPY19L4_chr8_94719899_+,GM12878
greedy_it1,151.28668,enhancing,DPY19L4_chr8_94719899_+,GM12878
greedy_it2,143.81691,enhancing,DPY19L4_chr8_94719899_+,GM12878
two_cres_shuffled,154.65475,enhancing,DPY19L4_chr8_94719899_+,GM12878
wt,56.250008,enhancing,MTARC2_chr1_220748268_+,GM12878
greedy_it1,72.48175,enhancing,MTARC2_chr1_220748268_+,GM12878
greedy_it2,61.237316,enhancing,MTARC2_chr1_220748268_+,GM12878
two_cres_shuffled,80.32654,enhancing,MTARC2_chr1_220748268_+,GM12878
wt,518.2108,enhancing,BCL2A1_chr15_79971196_-,GM12878
greedy_it1,524.24524,enhancing,BCL2A1_chr15_79971196_-,GM12878
greedy_it2,521.7831,enhancing,BCL2A1_chr15_79971196_-,GM12878
two_cres_shuffled,530.13184,enhancing,BCL2A1_chr15_79971196_-,GM12878
wt,284.41162,enhancing,IL2RA_chr10_6062350_-,GM12878
greedy_it1,290.1389,enhancing,IL2RA_chr10_6062350_-,GM12878
greedy_it2,284.36407,enhancing,IL2RA_chr10_6062350_-,GM12878
two_cres_shuffled,292.27576,enhancing,IL2RA_chr10_6062350_-,GM12878
wt,66.97662,enhancing,ENSG00000285382_chr20_32743523_-,GM12878
greedy_it1,71.805786,enhancing,ENSG00000285382_chr20_32743523_-,GM12878
greedy_it2,69.43326,enhancing,ENSG00000285382_chr20_32743523_-,GM12878
two_cres_shuffled,77.426735,enhancing,ENSG00000285382_chr20_32743523_-,GM12878
wt,264.5308,enhancing,DENND2D_chr1_111200646_-,GM12878
greedy_it1,270.27325,enhancing,DENND2D_chr1_111200646_-,GM12878
greedy_it2,268.52777,enhancing,DENND2D_chr1_111200646_-,GM12878
two_cres_shuffled,275.94232,enhancing,DENND2D_chr1_111200646_-,GM12878
wt,59.89342,enhancing,CMBL_chr5_10307902_-,GM12878
greedy_it1,66.98378,enhancing,CMBL_chr5_10307902_-,GM12878
greedy_it2,66.315796,enhancing,CMBL_chr5_10307902_-,GM12878
two_cres_shuffled,77.876564,enhancing,CMBL_chr5_10307902_-,GM12878
wt,111.21762,enhancing,SNAPC1_chr14_61762419_+,GM12878
greedy_it1,130.9443,enhancing,SNAPC1_chr14_61762419_+,GM12878
greedy_it2,122.603615,enhancing,SNAPC1_chr14_61762419_+,GM12878
two_cres_shuffled,139.13261,enhancing,SNAPC1_chr14_61762419_+,GM12878
wt,50.617157,enhancing,MEOX1_chr17_43661922_-,GM12878
greedy_it1,58.829613,enhancing,MEOX1_chr17_43661922_-,GM12878
greedy_it2,53.44715,enhancing,MEOX1_chr17_43661922_-,GM12878
two_cres_shuffled,63.546143,enhancing,MEOX1_chr17_43661922_-,GM12878
wt,48.574867,enhancing,TGFBR3_chr1_91886151_-,GM12878
greedy_it1,55.67162,enhancing,TGFBR3_chr1_91886151_-,GM12878
greedy_it2,50.092045,enhancing,TGFBR3_chr1_91886151_-,GM12878
two_cres_shuffled,70.46936,enhancing,TGFBR3_chr1_91886151_-,GM12878
wt,105.57119,enhancing,MMP7_chr11_102530747_-,GM12878
greedy_it1,111.909645,enhancing,MMP7_chr11_102530747_-,GM12878
greedy_it2,109.725174,enhancing,MMP7_chr11_102530747_-,GM12878
two_cres_shuffled,116.68068,enhancing,MMP7_chr11_102530747_-,GM12878
wt,159.97919,enhancing,WIPI1_chr17_68457479_-,GM12878
greedy_it1,164.4421,enhancing,WIPI1_chr17_68457479_-,GM12878
greedy_it2,163.64857,enhancing,WIPI1_chr17_68457479_-,GM12878
two_cres_shuffled,168.6779,enhancing,WIPI1_chr17_68457479_-,GM12878
wt,52.50027,enhancing,C19orf38_chr19_10848414_+,GM12878
greedy_it1,54.27598,enhancing,C19orf38_chr19_10848414_+,GM12878
greedy_it2,54.071644,enhancing,C19orf38_chr19_10848414_+,GM12878
two_cres_shuffled,56.310436,enhancing,C19orf38_chr19_10848414_+,GM12878
wt,173.4993,enhancing,TARBP1_chr1_234479179_-,GM12878
greedy_it1,180.31395,enhancing,TARBP1_chr1_234479179_-,GM12878
greedy_it2,179.73915,enhancing,TARBP1_chr1_234479179_-,GM12878
two_cres_shuffled,187.35406,enhancing,TARBP1_chr1_234479179_-,GM12878
wt,402.79938,enhancing,CDCA7L_chr7_21945884_-,GM12878
greedy_it1,416.49097,enhancing,CDCA7L_chr7_21945884_-,GM12878
greedy_it2,414.30087,enhancing,CDCA7L_chr7_21945884_-,GM12878
two_cres_shuffled,425.73157,enhancing,CDCA7L_chr7_21945884_-,GM12878
wt,116.55049,enhancing,HPDL_chr1_45326894_+,GM12878
greedy_it1,125.18547,enhancing,HPDL_chr1_45326894_+,GM12878
greedy_it2,115.75624,enhancing,HPDL_chr1_45326894_+,GM12878
two_cres_shuffled,148.31476,enhancing,HPDL_chr1_45326894_+,GM12878
wt,311.17157,enhancing,CCDC14_chr3_123961229_-,GM12878
greedy_it1,326.0457,enhancing,CCDC14_chr3_123961229_-,GM12878
greedy_it2,321.84714,enhancing,CCDC14_chr3_123961229_-,GM12878
two_cres_shuffled,342.44693,enhancing,CCDC14_chr3_123961229_-,GM12878
wt,227.12833,enhancing,TTLL12_chr22_43187134_-,GM12878
greedy_it1,234.3505,enhancing,TTLL12_chr22_43187134_-,GM12878
greedy_it2,230.09236,enhancing,TTLL12_chr22_43187134_-,GM12878
two_cres_shuffled,238.04807,enhancing,TTLL12_chr22_43187134_-,GM12878
wt,102.00677,enhancing,IQSEC1_chr3_13073429_-,GM12878
greedy_it1,108.195786,enhancing,IQSEC1_chr3_13073429_-,GM12878
greedy_it2,107.17666,enhancing,IQSEC1_chr3_13073429_-,GM12878
two_cres_shuffled,112.09123,enhancing,IQSEC1_chr3_13073429_-,GM12878
wt,46.782265,enhancing,ANKLE1_chr19_17281876_+,GM12878
greedy_it1,50.595577,enhancing,ANKLE1_chr19_17281876_+,GM12878
greedy_it2,48.88427,enhancing,ANKLE1_chr19_17281876_+,GM12878
two_cres_shuffled,52.364418,enhancing,ANKLE1_chr19_17281876_+,GM12878
wt,56.14556,enhancing,ETV7_chr6_36387669_-,GM12878
greedy_it1,58.46418,enhancing,ETV7_chr6_36387669_-,GM12878
greedy_it2,55.584023,enhancing,ETV7_chr6_36387669_-,GM12878
two_cres_shuffled,60.426903,enhancing,ETV7_chr6_36387669_-,GM12878
wt,74.886375,enhancing,NCOA6_chr20_34825630_-,GM12878
