,Chromosome,Start,gene_name,gene_id,Strand,PC-3
4004,chr1,113904828,AP4B1,ENSG00000134262.13,-,27.054933547973633
38425,chr16,1612359,CRAMP1,ENSG00000007545.16,+,27.06241226196289
23527,chr8,142669994,JRK,ENSG00000234616.9,-,27.06362533569336
12270,chr4,40749954,NSUN7,ENSG00000179299.17,+,27.07453727722168
52589,chrX,153334146,ZNF275,ENSG00000063587.15,+,27.090129852294922
11390,chr3,128487916,GATA2,ENSG00000179348.13,-,27.098495483398438
47934,chr19,46717115,PRKD2,ENSG00000105287.13,-,27.122385025024414
28522,chr11,64924688,PPP2R5B,ENSG00000068971.14,+,27.124021530151367
20885,chr7,65006687,ERV3-1,ENSG00000213462.5,-,27.143077850341797
45538,chr19,21397155,ZNF493,ENSG00000196268.12,+,27.154233932495117
1582,chr1,148844427,PDE4DIP,ENSG00000178104.22,+,27.16062355041504
18560,chr6,73653992,SLC17A5,ENSG00000119899.13,-,27.160770416259766
47572,chr19,36528271,ZNF260,ENSG00000254004.7,-,27.161115646362305
45745,chr19,35758197,PROSER3,ENSG00000167595.16,+,27.161611557006836
27027,chr10,63269066,JMJD1C,ENSG00000171988.20,-,27.163650512695312
41991,chr17,76384608,SPHK1,ENSG00000176170.14,+,27.16913604736328
21002,chr7,87220587,TMEM243,ENSG00000135185.12,-,27.171627044677734
19325,chr7,23597441,CCDC126,ENSG00000169193.12,+,27.172805786132812
42047,chr17,78168580,SYNGR2,ENSG00000108639.8,+,27.192462921142578
28564,chr11,65525082,SCYL1,ENSG00000142186.18,+,27.19986915588379
15824,chr5,84384386,EDIL3,ENSG00000164176.13,-,27.211624145507812
26813,chr10,27100485,ANKRD26,ENSG00000107890.17,-,27.221923828125
25763,chr10,27155351,MASTL,ENSG00000120539.15,+,27.229217529296875
14166,chr5,14581791,OTULINL,ENSG00000145569.6,+,27.229755401611328
45128,chr19,9324173,ZNF559-ZNF177,ENSG00000270011.9,+,27.234031677246094
19812,chr7,94907636,PPP1R9A,ENSG00000158528.12,+,27.23426055908203
3628,chr1,53328024,LRP8,ENSG00000157193.18,-,27.23886489868164
9061,chr3,38346784,XYLB,ENSG00000093217.11,+,27.24827003479004
5052,chr1,236065090,NID1,ENSG00000116962.15,-,27.25088119506836
32927,chr12,26833194,ITPR2,ENSG00000123104.12,-,27.277158737182617
19321,chr7,23246745,GPNMB,ENSG00000136235.17,+,27.283002853393555
29724,chr11,11353250,CSNK2A3,ENSG00000254598.3,-,27.325231552124023
25552,chr9,136996568,CLIC3,ENSG00000169583.13,-,27.334571838378906
44239,chr18,56651360,WDR7,ENSG00000091157.15,+,27.34664535522461
39112,chr16,50742080,CYLD,ENSG00000083799.18,+,27.37713623046875
50278,chr21,42010366,ZBTB21,ENSG00000173276.14,-,27.37963104248047
23690,chr9,5450502,CD274,ENSG00000120217.14,+,27.40105628967285
22531,chr8,142680456,PSCA,ENSG00000167653.5,+,27.40612030029297
47422,chr19,19320509,SUGP1,ENSG00000105705.16,-,27.411226272583008
33953,chr12,132828841,GOLGA3,ENSG00000090615.16,-,27.42188835144043
21976,chr8,37695781,ZNF703,ENSG00000183779.7,+,27.435546875
16996,chr6,32178404,RNF5,ENSG00000204308.8,+,27.44758415222168
43526,chr17,64130144,ERN1,ENSG00000178607.17,-,27.450380325317383
7679,chr2,86623865,RNF103,ENSG00000239305.7,-,27.46441078186035
26363,chr10,100999807,LZTS2,ENSG00000107816.17,+,27.472023010253906
14864,chr5,138352684,KDM3B,ENSG00000120733.15,+,27.480545043945312
20716,chr7,32891760,KBTBD2,ENSG00000170852.12,-,27.490009307861328
26579,chr10,122980400,PSTK,ENSG00000179988.15,+,27.502954483032227
27424,chr10,114404502,AFAP1L2,ENSG00000169129.16,-,27.519941329956055
16682,chr6,24494866,ALDH5A1,ENSG00000112294.14,+,27.53858757019043
29547,chr11,4393702,TRIM21,ENSG00000132109.10,-,27.541255950927734
49338,chr20,3767728,ADISSP,ENSG00000101220.18,-,27.54836654663086
6542,chr2,203014878,NBEAL1,ENSG00000144426.19,+,27.556564331054688
25569,chr9,137222240,RNF208,ENSG00000212864.4,-,27.58789825439453
22560,chr8,143291421,ZNF696,ENSG00000185730.8,+,27.59984016418457
15128,chr5,151447626,SLC36A1,ENSG00000123643.14,+,27.6041259765625
7925,chr2,144332516,GTDC1,ENSG00000121964.15,-,27.622594833374023
17385,chr6,83067670,DOP1A,ENSG00000083097.15,+,27.6328067779541
24687,chr9,14693432,ZDHHC21,ENSG00000175893.12,-,27.64285659790039
22006,chr8,38787235,TACC1,ENSG00000147526.20,+,27.64543914794922
46154,chr19,45093178,PPP1R37,ENSG00000104866.11,+,27.64828872680664
19752,chr7,87345663,CROT,ENSG00000005469.12,+,27.648801803588867
14492,chr5,73120574,TMEM171,ENSG00000157111.13,+,27.658885955810547
31844,chr12,56118265,ZC3H10,ENSG00000135482.7,+,27.67431640625
51061,chr22,23839012,DERL3,ENSG00000099958.15,-,27.67481231689453
3119,chr1,20508151,MUL1,ENSG00000090432.7,-,27.67837142944336
2526,chr1,212432919,NENF,ENSG00000117691.10,+,27.684181213378906
44776,chr19,676391,FSTL3,ENSG00000070404.10,+,27.69780921936035
42759,chr17,28726233,TLCD1,ENSG00000160606.11,-,27.714649200439453
3536,chr1,46132616,PIK3R3,ENSG00000117461.15,-,27.716983795166016
26692,chr10,5666595,ASB13,ENSG00000196372.13,-,27.71941566467285
2945,chr1,5992473,NPHP4,ENSG00000131697.18,-,27.72299575805664
2354,chr1,201283505,PKP1,ENSG00000081277.13,+,27.741029739379883
22057,chr8,42153062,AP3M2,ENSG00000070718.13,+,27.741989135742188
12674,chr4,112297342,ALPK1,ENSG00000073331.18,+,27.74411964416504
49557,chr20,41317731,ZHX3,ENSG00000174306.22,-,27.748985290527344
28805,chr11,73376398,RELT,ENSG00000054967.13,+,27.788755416870117
43746,chr17,78736890,CYTH1,ENSG00000108669.18,-,27.793853759765625
26765,chr10,14954096,DCLRE1C,ENSG00000152457.19,-,27.803726196289062
12038,chr4,2793084,SH3BP2,ENSG00000087266.17,+,27.829357147216797
40950,chr17,15699740,ZNF286A-TBC1D26,ENSG00000255104.9,+,27.83022689819336
35822,chr14,105248532,BTBD6,ENSG00000184887.14,+,27.839340209960938
25238,chr9,113376986,HDHD3,ENSG00000119431.10,-,27.845144271850586
35234,chr14,58427692,KIAA0586,ENSG00000100578.18,+,27.85630226135254
4725,chr1,197201293,ZBTB41,ENSG00000177888.8,-,27.880788803100586
46250,chr19,48552171,SULT2B1,ENSG00000088002.12,+,27.884260177612305
22515,chr8,141128588,DENND3,ENSG00000105339.11,+,27.9095401763916
20683,chr7,28180795,JAZF1,ENSG00000153814.13,-,27.911376953125
47570,chr19,36418644,ZFP82,ENSG00000181007.9,-,27.92194938659668
25553,chr9,137028237,ABCA2,ENSG00000107331.18,-,27.95488929748535
45564,chr19,29665458,PLEKHF1,ENSG00000166289.6,+,27.966232299804688
42919,chr17,39401656,FBXL20,ENSG00000108306.13,-,27.966856002807617
38455,chr16,2019784,NPW,ENSG00000183971.10,+,27.96868896484375
46578,chr19,55075902,EPS8L1,ENSG00000131037.15,+,27.9885311126709
28538,chr11,65111883,TM7SF2,ENSG00000149809.17,+,27.988636016845703
29198,chr11,118531087,TMEM25,ENSG00000149582.16,+,27.99588394165039
38995,chr16,30076022,PPP4C,ENSG00000149923.14,+,27.99773406982422
38010,chr15,70892433,THAP10,ENSG00000129028.9,-,28.002635955810547
24981,chr9,75088217,NMRK1,ENSG00000106733.21,-,28.013450622558594
26841,chr10,30059586,JCAD,ENSG00000165757.9,-,28.021162033081055
31316,chr12,12357077,BORCS5,ENSG00000165714.11,+,28.028032302856445
9447,chr3,58306313,HTD2,ENSG00000255154.9,+,28.02853012084961
31833,chr12,56080164,ERBB3,ENSG00000065361.17,+,28.029598236083984
24695,chr9,15307209,TTC39B,ENSG00000155158.20,-,28.034217834472656
53178,chrX,71254129,ZMYM3,ENSG00000147130.14,-,28.035715103149414
487,chr1,26177490,CNKSR1,ENSG00000142675.18,+,28.03803825378418
30964,chr11,123195248,CLMP,ENSG00000166250.12,-,28.04360580444336
12920,chr4,157076149,GLRB,ENSG00000109738.11,+,28.04407501220703
38752,chr16,16232569,NOMO3,ENSG00000103226.19,+,28.04462432861328
49276,chr20,768424,SLC52A3,ENSG00000101276.18,-,28.06254005432129
27408,chr10,112183710,GPAM,ENSG00000119927.14,-,28.073694229125977
52930,chrX,46759055,SLC9A7,ENSG00000065923.10,-,28.074935913085938
46704,chr19,57746840,ZNF776,ENSG00000152443.13,+,28.08234214782715
12423,chr4,70704800,RUFY3,ENSG00000018189.13,+,28.0887508392334
3365,chr1,35031945,ZMYM6,ENSG00000163867.17,-,28.136014938354492
47854,chr19,44448472,ZNF229,ENSG00000278318.5,-,28.13825798034668
14703,chr5,119071086,DMXL1,ENSG00000172869.15,+,28.145444869995117
47564,chr19,36114875,POLR2I,ENSG00000105258.9,-,28.145462036132812
33304,chr12,56221843,RNF41,ENSG00000181852.18,-,28.161815643310547
38638,chr16,4693717,NUDT16L1,ENSG00000168101.15,+,28.162052154541016
51537,chrX,10015253,WWC3,ENSG00000047644.20,+,28.163084030151367
13028,chr4,185143265,SLC25A4,ENSG00000151729.11,+,28.174015045166016
2428,chr1,205504668,CDK18,ENSG00000117266.16,+,28.184844970703125
4834,chr1,205775449,RAB29,ENSG00000117280.13,-,28.187610626220703
52232,chrX,105822538,NRK,ENSG00000123572.17,+,28.22162628173828
16648,chr6,16129170,MYLIP,ENSG00000007944.15,+,28.22188377380371
36730,chr15,32718003,GREM1,ENSG00000166923.12,+,28.223003387451172
44621,chr18,54959461,CCDC68,ENSG00000166510.14,-,28.22926902770996
16780,chr6,28281571,PGBD1,ENSG00000137338.6,+,28.255889892578125
40468,chr16,71723882,PHLPP2,ENSG00000040199.18,-,28.2607421875
3234,chr1,26900467,GPATCH3,ENSG00000198746.13,-,28.270709991455078
18144,chr6,31664997,GPANK1,ENSG00000204438.11,-,28.286327362060547
1075,chr1,64745074,RAVER2,ENSG00000162437.15,+,28.28762435913086
38011,chr15,72118150,MYO9A,ENSG00000066933.17,-,28.289756774902344
737,chr1,39955144,MFSD2A,ENSG00000168389.18,+,28.302326202392578
49232,chr20,64080081,OPRL1,ENSG00000125510.18,+,28.30319595336914
9586,chr3,100492650,TMEM45A,ENSG00000181458.10,+,28.31186866760254
26214,chr10,89327981,IFIT3,ENSG00000119917.15,+,28.313806533813477
49164,chr20,62183027,MTG2,ENSG00000101181.18,+,28.320276260375977
43949,chr18,7567315,PTPRM,ENSG00000173482.17,+,28.324464797973633
38966,chr16,29900487,ASPHD1,ENSG00000174939.11,+,28.324586868286133
48341,chr19,55384292,TMEM238,ENSG00000233493.4,-,28.34583854675293
15081,chr5,149271858,AFAP1L1,ENSG00000157510.14,+,28.35499382019043
23268,chr8,97277928,TSPYL5,ENSG00000180543.5,-,28.368438720703125
24034,chr9,94726698,AOPEP,ENSG00000148120.19,+,28.389890670776367
11360,chr3,126084124,SLC41A3,ENSG00000114544.17,-,28.39375114440918
44977,chr19,4969131,KDM4B,ENSG00000127663.15,+,28.41297721862793
24429,chr9,130713042,ABL1,ENSG00000097007.20,+,28.42221450805664
35699,chr14,99971448,EVL,ENSG00000196405.13,+,28.427330017089844
40492,chr16,74774820,FA2H,ENSG00000103089.9,-,28.459136962890625
38363,chr16,668131,RHOT2,ENSG00000140983.15,+,28.46131706237793
8391,chr2,208025527,PLEKHM3,ENSG00000178385.15,-,28.472578048706055
29259,chr11,121024071,TBCEL,ENSG00000154114.13,+,28.473291397094727
2831,chr1,248906234,PGBD2,ENSG00000185220.12,+,28.485578536987305
8478,chr2,219160816,NHEJ1,ENSG00000187736.14,-,28.488510131835938
13748,chr4,112285904,TIFA,ENSG00000145365.12,-,28.490222930908203
14017,chr4,169612583,NEK1,ENSG00000137601.18,-,28.500961303710938
37074,chr15,63121860,LACTB,ENSG00000103642.12,+,28.508188247680664
53330,chrX,104157009,SLC25A53,ENSG00000269743.3,-,28.510507583618164
29824,chr11,22625823,FANCF,ENSG00000183161.6,-,28.51822280883789
30630,chr11,85811141,SYTL2,ENSG00000137501.18,-,28.531688690185547
24866,chr9,35079926,FANCG,ENSG00000221829.11,-,28.531843185424805
24191,chr9,121074961,CNTRL,ENSG00000119397.19,+,28.536897659301758
1275,chr1,94418388,ABCD3,ENSG00000117528.14,+,28.538158416748047
28593,chr11,65890672,CCDC85B,ENSG00000175602.4,+,28.538959503173828
34046,chr13,30617936,USPL1,ENSG00000132952.12,+,28.539514541625977
36415,chr14,77320883,POMT2,ENSG00000009830.13,-,28.543277740478516
47567,chr19,36215081,ZNF565,ENSG00000196357.12,-,28.550941467285156
2440,chr1,206470475,IKBKE,ENSG00000263528.8,+,28.571096420288086
2691,chr1,231338255,SPRTN,ENSG00000010072.16,+,28.573516845703125
21183,chr7,100428703,ZCWPW1,ENSG00000078487.18,-,28.582735061645508
11277,chr3,121545988,POLQ,ENSG00000051341.15,-,28.58945655822754
29779,chr11,18012953,SERGEF,ENSG00000129158.11,-,28.648754119873047
42338,chr17,4263956,ANKFY1,ENSG00000185722.18,-,28.653339385986328
1839,chr1,155859566,SYT11,ENSG00000132718.9,+,28.669811248779297
50256,chr21,39313590,BRWD1,ENSG00000185658.14,-,28.671953201293945
1063,chr1,63523524,EFCAB7,ENSG00000203965.13,+,28.67333984375
45172,chr19,10654345,ILF3,ENSG00000129351.18,+,28.69675636291504
39098,chr16,50025224,CNEP1R1,ENSG00000205423.12,+,28.702152252197266
19921,chr7,100428816,MEPCE,ENSG00000146834.15,+,28.703977584838867
32289,chr12,110124334,IFT81,ENSG00000122970.16,+,28.70829963684082
42645,chr17,17237185,ENSG00000264187,ENSG00000264187.1,-,28.713756561279297
37178,chr15,70892625,LRRC49,ENSG00000137821.12,+,28.71412467956543
51583,chrX,13653129,TCEANC,ENSG00000176896.9,+,28.716350555419922
31590,chr12,49367461,SPATS2,ENSG00000123352.18,+,28.71685791015625
27014,chr10,60733490,ANK3,ENSG00000151150.22,-,28.7230224609375
37688,chr15,43330582,LCMT2,ENSG00000168806.8,-,28.72749137878418
25166,chr9,104928139,ABCA1,ENSG00000165029.17,-,28.75155258178711
39618,chr16,89093897,ACSF3,ENSG00000176715.17,+,28.755735397338867
35843,chr14,105491393,TEDC1,ENSG00000185347.19,+,28.769163131713867
31910,chr12,57611434,ARHGEF25,ENSG00000240771.8,+,28.790802001953125
32439,chr12,121712751,TMEM120B,ENSG00000188735.13,+,28.801523208618164
42624,chr17,15651653,ENSG00000251537,ENSG00000251537.4,-,28.803728103637695
46089,chr19,44165083,ZNF226,ENSG00000167380.17,+,28.817249298095703
40727,chr17,4710629,ARRB2,ENSG00000141480.18,+,28.819042205810547
48689,chr20,23362181,GZF1,ENSG00000125812.16,+,28.82193374633789
6768,chr2,227472155,AGFG1,ENSG00000173744.18,+,28.824527740478516
10379,chr3,196712410,PIGX,ENSG00000163964.18,+,28.832971572875977
33671,chr12,106987126,MTERF2,ENSG00000120832.10,-,28.83427619934082
27996,chr11,32829926,PRRG4,ENSG00000135378.4,+,28.837032318115234
11379,chr3,127590733,TPRA1,ENSG00000163870.16,-,28.84731101989746
25000,chr9,83956742,C9orf64,ENSG00000165118.15,-,28.853940963745117
464,chr1,25543605,LDLRAP1,ENSG00000157978.12,+,28.85614776611328
2448,chr1,206635535,DYRK3,ENSG00000143479.18,+,28.93510627746582
1343,chr1,103525698,RNPC3,ENSG00000185946.16,+,28.939619064331055
51235,chr22,37019447,TST,ENSG00000128311.14,-,28.959928512573242
35413,chr14,73490932,RIOX1,ENSG00000170468.8,+,28.97075653076172
26376,chr10,102065348,HPS6,ENSG00000166189.8,+,28.97262954711914
3806,chr1,89022866,GBP3,ENSG00000117226.12,-,29.01434326171875
5325,chr2,27442445,KRTCAP3,ENSG00000157992.12,+,29.037235260009766
45594,chr19,32972220,FAAP24,ENSG00000131944.11,+,29.037988662719727
46656,chr19,57280484,ZNF460,ENSG00000197714.9,+,29.045501708984375
38096,chr15,75712848,CSPG4,ENSG00000173546.7,-,29.046714782714844
17239,chr6,45422484,RUNX2,ENSG00000124813.23,+,29.05959701538086
2298,chr1,196651940,CFH,ENSG00000000971.17,+,29.074050903320312
45661,chr19,35116318,FXYD3,ENSG00000089356.19,+,29.077144622802734
44327,chr18,74597869,ZNF407,ENSG00000215421.10,+,29.079647064208984
44566,chr18,47930842,SMAD2,ENSG00000175387.16,-,29.113292694091797
20925,chr7,73842516,METTL27,ENSG00000165171.11,-,29.122163772583008
46028,chr19,42268536,CIC,ENSG00000079432.9,+,29.12700080871582
49682,chr20,50931364,ADNP,ENSG00000101126.18,-,29.128942489624023
51324,chr22,41446801,TOB2,ENSG00000183864.5,-,29.151290893554688
45541,chr19,21505601,ZNF429,ENSG00000197013.11,+,29.154056549072266
38243,chr15,89814852,ANPEP,ENSG00000166825.15,-,29.160898208618164
51753,chrX,43654906,MAOA,ENSG00000189221.11,+,29.1630916595459
21357,chr7,122144255,AASS,ENSG00000008311.16,-,29.174409866333008
19344,chr7,26291861,SNX10,ENSG00000086300.17,+,29.176380157470703
12783,chr4,139454120,RAB33B,ENSG00000172007.7,+,29.19148826599121
46464,chr19,53395148,ZNF765,ENSG00000196417.13,+,29.212575912475586
9443,chr3,58306244,RPP14,ENSG00000163684.12,+,29.21360206604004
26223,chr10,89392545,IFIT1,ENSG00000185745.10,+,29.21441650390625
47345,chr19,17303425,ABHD8,ENSG00000127220.6,-,29.233144760131836
33776,chr12,113335030,SLC8B1,ENSG00000089060.12,-,29.239103317260742
31729,chr12,53452128,PCBP2,ENSG00000197111.16,+,29.241119384765625
8269,chr2,196926730,PGAP1,ENSG00000197121.15,-,29.243188858032227
23725,chr9,18474168,ADAMTSL1,ENSG00000178031.18,+,29.251373291015625
11883,chr3,195271159,XXYLT1,ENSG00000173950.16,-,29.255508422851562
2242,chr1,181088699,IER5,ENSG00000162783.11,+,29.26041030883789
33903,chr12,123436684,RILPL2,ENSG00000150977.11,-,29.2630672454834
12035,chr4,2536646,FAM193A,ENSG00000125386.16,+,29.2680606842041
26402,chr10,102714635,SFXN2,ENSG00000156398.13,+,29.2700138092041
25695,chr10,15097330,RPP38,ENSG00000152464.15,+,29.277084350585938
5177,chr2,6917411,RNF144A,ENSG00000151692.15,+,29.284866333007812
14097,chr4,185811786,SORBS2,ENSG00000154556.20,-,29.302396774291992
32968,chr12,31792298,H3-5,ENSG00000188375.5,-,29.319438934326172
44077,chr18,26226485,TAF4B,ENSG00000141384.13,+,29.326257705688477
43767,chr17,79839440,CBX4,ENSG00000141582.15,-,29.329971313476562
21871,chr8,23288107,R3HCC1,ENSG00000104679.12,+,29.33000946044922
45802,chr19,36916325,ZNF568,ENSG00000198453.15,+,29.334728240966797
33406,chr12,58920504,LRIG3,ENSG00000139263.12,-,29.337936401367188
22425,chr8,109539725,ENSG00000289767,ENSG00000289767.1,+,29.35024642944336
33729,chr12,110583318,PPTC7,ENSG00000196850.6,-,29.358972549438477
43687,chr17,76027306,EVPL,ENSG00000167880.8,-,29.360763549804688
15369,chr5,177446813,PRR7,ENSG00000131188.12,+,29.368877410888672
9544,chr3,94063060,NSUN3,ENSG00000178694.10,+,29.37580108642578
11972,chr4,337833,ZNF141,ENSG00000131127.14,+,29.413803100585938
26335,chr10,98134623,R3HCC1L,ENSG00000166024.14,+,29.41899299621582
6460,chr2,199911292,C2orf69,ENSG00000178074.6,+,29.434162139892578
50571,chr22,29307040,GAS2L1,ENSG00000185340.16,+,29.437606811523438
46732,chr19,58228974,ZNF544,ENSG00000198131.15,+,29.448726654052734
38293,chr15,100602171,LINS1,ENSG00000140471.17,-,29.461668014526367
51369,chr22,42649362,CYB5R3,ENSG00000100243.22,-,29.470722198486328
30805,chr11,111766382,PPP2R1B,ENSG00000137713.16,-,29.486125946044922
26295,chr10,96043582,CCNJ,ENSG00000107443.16,+,29.489620208740234
36983,chr15,50182195,SLC27A2,ENSG00000140284.11,+,29.494457244873047
21399,chr7,128409901,IMPDH1,ENSG00000106348.19,-,29.499465942382812
50768,chr22,39349924,SYNGR1,ENSG00000100321.15,+,29.499881744384766
25749,chr10,25016611,THNSL1,ENSG00000185875.13,+,29.529996871948242
51660,chrX,23908005,CXorf58,ENSG00000165182.12,+,29.55527687072754
52424,chrX,135520658,INTS6L,ENSG00000165359.16,+,29.5614070892334
17241,chr6,46129988,ENPP4,ENSG00000001561.7,+,29.57413101196289
44660,chr18,59697402,CCBE1,ENSG00000183287.15,-,29.575042724609375
24575,chr9,137077516,UAP1L1,ENSG00000197355.11,+,29.6125545501709
48778,chr20,33731995,ZNF341,ENSG00000131061.15,+,29.612613677978516
18513,chr6,56851916,DST,ENSG00000151914.22,-,29.61494255065918
8989,chr3,31981749,ZNF860,ENSG00000197385.6,+,29.623292922973633
39446,chr16,71845975,ATXN1L,ENSG00000224470.9,+,29.645700454711914
555,chr1,27934999,SMPDL3B,ENSG00000130768.15,+,29.647377014160156
32384,chr12,116910949,FBXW8,ENSG00000174989.13,+,29.648298263549805
41634,chr17,50478859,RSAD1,ENSG00000136444.10,+,29.65836524963379
51996,chrX,68829020,EFNB1,ENSG00000090776.6,+,29.67376136779785
9462,chr3,62319042,C3orf14,ENSG00000114405.11,+,29.690635681152344
46076,chr19,44025378,ZNF222,ENSG00000159885.14,+,29.693178176879883
47578,chr19,36666841,ZNF461,ENSG00000197808.14,-,29.697492599487305
694,chr1,35931081,AGO3,ENSG00000126070.20,+,29.69884490966797
15901,chr5,103562789,NUDT12,ENSG00000112874.10,-,29.70423126220703
52343,chrX,120250751,ZBTB33,ENSG00000177485.7,+,29.70539665222168
38618,chr16,4316066,GLIS2,ENSG00000126603.9,+,29.70571517944336
31501,chr12,34022467,ALG10,ENSG00000139133.7,+,29.712852478027344
33052,chr12,47904994,VDR,ENSG00000111424.12,-,29.719318389892578
36611,chr14,103847575,PPP1R13B,ENSG00000088808.18,-,29.721454620361328
28862,chr11,75768777,DGAT2,ENSG00000062282.15,+,29.726194381713867
15628,chr5,50441288,EMB,ENSG00000170571.12,-,29.730743408203125
47489,chr19,32675169,ANKRD27,ENSG00000105186.16,-,29.74103546142578
1414,chr1,109687839,GSTM1,ENSG00000134184.13,+,29.741491317749023
35192,chr14,54509905,CGRRF1,ENSG00000100532.13,+,29.743791580200195
13395,chr4,73620436,RASSF6,ENSG00000169435.14,-,29.75918197631836
36170,chr14,52069059,NID2,ENSG00000087303.19,-,29.76474380493164
13590,chr4,87220525,KLHL8,ENSG00000145332.14,-,29.78396987915039
45784,chr19,36215105,ZNF146,ENSG00000167635.12,+,29.790584564208984
15768,chr5,77087285,ZBED3,ENSG00000132846.6,-,29.79326057434082
32549,chr12,132490150,FBRSL1,ENSG00000112787.14,+,29.812454223632812
37642,chr15,40874234,RHOV,ENSG00000104140.7,-,29.81418800354004
48228,chr19,52962861,ZNF816,ENSG00000180257.14,-,29.81764793395996
32160,chr12,100267245,SCYL2,ENSG00000136021.19,+,29.8187313079834
18267,chr6,34556329,SPDEF,ENSG00000124664.11,-,29.821626663208008
46084,chr19,44113398,ZNF225,ENSG00000256294.8,+,29.822908401489258
24318,chr9,128203378,DNM1,ENSG00000106976.22,+,29.828067779541016
19667,chr7,74964704,CASTOR2,ENSG00000274070.2,+,29.83383560180664
26481,chr10,112376204,ACSL5,ENSG00000197142.11,+,29.843517303466797
